FECHA (YYMMDD);HORA (HHMM);;
171221;1300;1190;
171221;1400;1098;
171221;1500;943;
171221;1600;730;
171221;1700;479;
171221;1800;217;
171221;1900;18;
171221;2000;0;
171221;2100;0;
171221;2200;0;
171221;2300;0;
171222;0000;0;
171222;0100;0;
171222;0200;0;
171222;0300;0;
171222;0400;0;
171222;0500;5;
171222;0600;57;
171222;0700;364;
171222;0800;677;
171222;0900;948;
171222;1000;1117;
171222;1100;1200;
171222;1200;;
171222;1300;1200;
171222;1400;1108;
171222;1500;962;
171222;1600;742;
171222;1700;490;
171222;1800;218;
171222;1900;18;
171222;2000;0;
171222;2100;0;
171222;2200;0;
171222;2300;0;
171223;0000;0;
171223;0100;0;
171223;0200;0;
171223;0300;0;
171223;0400;0;
171223;0500;4;
171223;0600;43;
171223;0700;418;
171223;0800;714;
171223;0900;940;
171223;1000;1102;
171223;1100;1190;
171223;1200;;
171223;1300;1189;
171223;1400;1099;
171223;1500;945;
171223;1600;731;
171223;1700;484;
171223;1800;217;
171223;1900;18;
171223;2000;0;
171223;2100;0;
171223;2200;0;
171223;2300;0;
171224;0000;0;
171224;0100;0;
171224;0200;0;
171224;0300;0;
171224;0400;0;
171224;0500;4;
171224;0600;43;
171224;0700;424;
171224;0800;731;
171224;0900;962;
171224;1000;1120;
171224;1100;;
171224;1200;;
171224;1300;;
171224;1400;1124;
171224;1500;973;
171224;1600;760;
171224;1700;505;
171224;1800;229;
171224;1900;17;
171224;2000;0;
171224;2100;0;
171224;2200;0;
171224;2300;0;
171225;0000;0;
171225;0100;0;
171225;0200;0;
171225;0300;0;
171225;0400;0;
171225;0500;4;
171225;0600;61;
171225;0700;196;
171225;0800;365;
171225;0900;477;
171225;1000;657;
171225;1100;948;
171225;1200;816;
171225;1300;907;
171225;1400;1109;
171225;1500;962;
171225;1600;741;
171225;1700;490;
171225;1800;221;
171225;1900;19;
171225;2000;0;
171225;2100;0;
171225;2200;0;
171225;2300;0;
171226;0000;0;
171226;0100;0;
171226;0200;0;
171226;0300;0;
171226;0400;0;
171226;0500;2;
171226;0600;47;
171226;0700;161;
171226;0800;286;
171226;0900;877;
171226;1000;1091;
171226;1100;1171;
171226;1200;959;
171226;1300;723;
171226;1400;839;
171226;1500;937;
171226;1600;724;
171226;1700;481;
171226;1800;223;
171226;1900;19;
171226;2000;0;
171226;2100;0;
171226;2200;0;
171226;2300;0;
171227;0000;0;
171227;0100;0;
171227;0200;0;
171227;0300;0;
171227;0400;0;
171227;0500;6;
171227;0600;60;
171227;0700;104;
171227;0800;220;
171227;0900;625;
171227;1000;580;
171227;1100;971;
171227;1200;1195;
171227;1300;1184;
171227;1400;1103;
171227;1500;947;
171227;1600;740;
171227;1700;490;
171227;1800;227;
171227;1900;19;
171227;2000;0;
171227;2100;0;
171227;2200;0;
171227;2300;0;
171228;0000;0;
171228;0100;0;
171228;0200;0;
171228;0300;0;
171228;0400;0;
171228;0500;3;
171228;0600;34;
171228;0700;400;
171228;0800;665;
171228;0900;729;
171228;1000;792;
171228;1100;823;
171228;1200;;
171228;1300;;
171228;1400;1128;
171228;1500;949;
171228;1600;737;
171228;1700;489;
171228;1800;226;
171228;1900;19;
171228;2000;0;
171228;2100;0;
171228;2200;0;
171228;2300;0;
171229;0000;0;
171229;0100;0;
171229;0200;0;
171229;0300;0;
171229;0400;0;
171229;0500;1;
171229;0600;21;
171229;0700;59;
171229;0800;111;
171229;0900;258;
171229;1000;455;
171229;1100;904;
171229;1200;;
171229;1300;1191;
171229;1400;1108;
171229;1500;952;
171229;1600;741;
171229;1700;502;
171229;1800;233;
171229;1900;18;
171229;2000;0;
171229;2100;0;
171229;2200;0;
171229;2300;0;
171230;0000;0;
171230;0100;0;
171230;0200;0;
171230;0300;0;
171230;0400;0;
171230;0500;2;
171230;0600;37;
171230;0700;385;
171230;0800;515;
171230;0900;403;
171230;1000;551;
171230;1100;909;
171230;1200;1148;
171230;1300;1197;
171230;1400;1111;
171230;1500;956;
171230;1600;751;
171230;1700;509;
171230;1800;238;
171230;1900;19;
171230;2000;0;
171230;2100;0;
171230;2200;0;
171230;2300;0;
171231;0000;0;
171231;0100;0;
171231;0200;0;
171231;0300;0;
171231;0400;0;
171231;0500;1;
171231;0600;26;
171231;0700;68;
171231;0800;249;
171231;0900;233;
171231;1000;628;
171231;1100;806;
171231;1200;886;
171231;1300;827;
171231;1400;895;
171231;1500;871;
171231;1600;628;
171231;1700;523;
171231;1800;228;
171231;1900;56;
171231;2000;1;
171231;2100;0;
171231;2200;0;
171231;2300;0;
180101;0000;0;
180101;0100;0;
180101;0200;0;
180101;0300;0;
180101;0400;0;
180101;0500;2;
180101;0600;30;
180101;0700;100;
180101;0800;145;
180101;0900;300;
180101;1000;746;
180101;1100;1021;
180101;1200;1053;
180101;1300;1163;
180101;1400;1101;
180101;1500;951;
180101;1600;737;
180101;1700;406;
180101;1800;101;
180101;1900;39;
180101;2000;0;
180101;2100;0;
180101;2200;0;
180101;2300;0;
180102;0000;0;
180102;0100;0;
180102;0200;0;
180102;0300;0;
180102;0400;0;
180102;0500;2;
180102;0600;51;
180102;0700;353;
180102;0800;669;
180102;0900;902;
180102;1000;1072;
180102;1100;1124;
180102;1200;;
180102;1300;1196;
180102;1400;1106;
180102;1500;961;
180102;1600;742;
180102;1700;494;
180102;1800;226;
180102;1900;23;
180102;2000;0;
180102;2100;0;
180102;2200;0;
180102;2300;0;
180103;0000;0;
180103;0100;0;
180103;0200;0;
180103;0300;0;
180103;0400;0;
180103;0500;2;
180103;0600;36;
180103;0700;356;
180103;0800;679;
180103;0900;741;
180103;1000;934;
180103;1100;920;
180103;1200;917;
180103;1300;1196;
180103;1400;1114;
180103;1500;961;
180103;1600;746;
180103;1700;501;
180103;1800;235;
180103;1900;19;
180103;2000;0;
180103;2100;0;
180103;2200;0;
180103;2300;0;
180104;0000;0;
180104;0100;0;
180104;0200;0;
180104;0300;0;
180104;0400;0;
180104;0500;1;
180104;0600;57;
180104;0700;292;
180104;0800;314;
180104;0900;471;
180104;1000;943;
180104;1100;1186;
180104;1200;;
180104;1300;1193;
180104;1400;1106;
180104;1500;959;
180104;1600;738;
180104;1700;495;
180104;1800;229;
180104;1900;18;
180104;2000;0;
180104;2100;0;
180104;2200;0;
180104;2300;0;
180105;0000;0;
180105;0100;0;
180105;0200;0;
180105;0300;0;
180105;0400;0;
180105;0500;1;
180105;0600;55;
180105;0700;300;
180105;0800;675;
180105;0900;901;
180105;1000;1074;
180105;1100;1178;
180105;1200;;
180105;1300;1174;
180105;1400;1095;
180105;1500;939;
180105;1600;689;
180105;1700;485;
180105;1800;217;
180105;1900;23;
180105;2000;0;
180105;2100;0;
180105;2200;0;
180105;2300;0;
180106;0000;0;
180106;0100;0;
180106;0200;0;
180106;0300;0;
180106;0400;0;
180106;0500;1;
180106;0600;32;
180106;0700;344;
180106;0800;676;
180106;0900;908;
180106;1000;1086;
180106;1100;1197;
180106;1200;;
180106;1300;1187;
180106;1400;1110;
180106;1500;966;
180106;1600;744;
180106;1700;503;
180106;1800;227;
180106;1900;19;
180106;2000;0;
180106;2100;0;
180106;2200;0;
180106;2300;0;
180107;0000;0;
180107;0100;0;
180107;0200;0;
180107;0300;0;
180107;0400;0;
180107;0500;2;
180107;0600;32;
180107;0700;55;
180107;0800;105;
180107;0900;214;
180107;1000;384;
180107;1100;489;
180107;1200;668;
180107;1300;718;
180107;1400;876;
180107;1500;955;
180107;1600;729;
180107;1700;484;
180107;1800;211;
180107;1900;24;
180107;2000;0;
180107;2100;0;
180107;2200;0;
180107;2300;0;
180108;0000;0;
180108;0100;0;
180108;0200;0;
180108;0300;0;
180108;0400;0;
180108;0500;1;
180108;0600;41;
180108;0700;308;
180108;0800;592;
180108;0900;828;
180108;1000;1080;
180108;1100;915;
180108;1200;817;
180108;1300;858;
180108;1400;915;
180108;1500;948;
180108;1600;741;
180108;1700;567;
180108;1800;262;
180108;1900;36;
180108;2000;1;
180108;2100;0;
180108;2200;0;
180108;2300;0;
180109;0000;0;
180109;0100;0;
180109;0200;0;
180109;0300;0;
180109;0400;0;
180109;0500;1;
180109;0600;41;
180109;0700;305;
180109;0800;632;
180109;0900;865;
180109;1000;1042;
180109;1100;1167;
180109;1200;;
180109;1300;1183;
180109;1400;1095;
180109;1500;945;
180109;1600;730;
180109;1700;483;
180109;1800;207;
180109;1900;24;
180109;2000;0;
180109;2100;0;
180109;2200;0;
180109;2300;0;
180110;0000;0;
180110;0100;0;
180110;0200;0;
180110;0300;0;
180110;0400;0;
180110;0500;0;
180110;0600;10;
180110;0700;49;
180110;0800;113;
180110;0900;185;
180110;1000;243;
180110;1100;414;
180110;1200;603;
180110;1300;820;
180110;1400;1028;
180110;1500;944;
180110;1600;744;
180110;1700;493;
180110;1800;159;
180110;1900;31;
180110;2000;0;
180110;2100;0;
180110;2200;0;
180110;2300;0;
180111;0000;0;
180111;0100;0;
180111;0200;0;
180111;0300;0;
180111;0400;0;
180111;0500;0;
180111;0600;16;
180111;0700;79;
180111;0800;160;
180111;0900;282;
180111;1000;359;
180111;1100;581;
180111;1200;567;
180111;1300;579;
180111;1400;645;
180111;1500;573;
180111;1600;429;
180111;1700;410;
180111;1800;206;
180111;1900;28;
180111;2000;0;
180111;2100;0;
180111;2200;0;
180111;2300;0;
180112;0000;0;
180112;0100;0;
180112;0200;0;
180112;0300;0;
180112;0400;0;
180112;0500;0;
180112;0600;16;
180112;0700;61;
180112;0800;130;
180112;0900;192;
180112;1000;261;
180112;1100;361;
180112;1200;574;
180112;1300;563;
180112;1400;380;
180112;1500;378;
180112;1600;257;
180112;1700;193;
180112;1800;107;
180112;1900;17;
180112;2000;1;
180112;2100;0;
180112;2200;0;
180112;2300;0;
180113;0000;0;
180113;0100;0;
180113;0200;0;
180113;0300;0;
180113;0400;0;
180113;0500;0;
180113;0600;16;
180113;0700;100;
180113;0800;171;
180113;0900;254;
180113;1000;399;
180113;1100;597;
180113;1200;567;
180113;1300;703;
180113;1400;799;
180113;1500;728;
180113;1600;473;
180113;1700;252;
180113;1800;106;
180113;1900;27;
180113;2000;1;
180113;2100;0;
180113;2200;0;
180113;2300;0;
180114;0000;0;
180114;0100;0;
180114;0200;0;
180114;0300;0;
180114;0400;0;
180114;0500;0;
180114;0600;16;
180114;0700;49;
180114;0800;108;
180114;0900;162;
180114;1000;153;
180114;1100;272;
180114;1200;713;
180114;1300;780;
180114;1400;599;
180114;1500;412;
180114;1600;208;
180114;1700;107;
180114;1800;57;
180114;1900;12;
180114;2000;0;
180114;2100;0;
180114;2200;0;
180114;2300;0;
180115;0000;0;
180115;0100;0;
180115;0200;0;
180115;0300;0;
180115;0400;0;
180115;0500;0;
180115;0600;11;
180115;0700;44;
180115;0800;84;
180115;0900;183;
180115;1000;598;
180115;1100;797;
180115;1200;833;
180115;1300;1050;
180115;1400;1080;
180115;1500;987;
180115;1600;681;
180115;1700;410;
180115;1800;188;
180115;1900;44;
180115;2000;0;
180115;2100;0;
180115;2200;0;
180115;2300;0;
180116;0000;0;
180116;0100;0;
180116;0200;0;
180116;0300;0;
180116;0400;0;
180116;0500;0;
180116;0600;18;
180116;0700;54;
180116;0800;88;
180116;0900;150;
180116;1000;270;
180116;1100;687;
180116;1200;;
180116;1300;1181;
180116;1400;1105;
180116;1500;956;
180116;1600;746;
180116;1700;499;
180116;1800;198;
180116;1900;23;
180116;2000;0;
180116;2100;0;
180116;2200;0;
180116;2300;0;
180117;0000;0;
180117;0100;0;
180117;0200;0;
180117;0300;0;
180117;0400;0;
180117;0500;1;
180117;0600;32;
180117;0700;286;
180117;0800;634;
180117;0900;874;
180117;1000;1049;
180117;1100;1164;
180117;1200;;
180117;1300;1179;
180117;1400;1101;
180117;1500;958;
180117;1600;759;
180117;1700;509;
180117;1800;204;
180117;1900;21;
180117;2000;0;
180117;2100;0;
180117;2200;0;
180117;2300;0;
180118;0000;0;
180118;0100;0;
180118;0200;0;
180118;0300;0;
180118;0400;0;
180118;0500;1;
180118;0600;34;
180118;0700;245;
180118;0800;247;
180118;0900;630;
180118;1000;661;
180118;1100;703;
180118;1200;782;
180118;1300;678;
180118;1400;945;
180118;1500;952;
180118;1600;740;
180118;1700;493;
180118;1800;197;
180118;1900;26;
180118;2000;0;
180118;2100;0;
180118;2200;0;
180118;2300;0;
180119;0000;0;
180119;0100;0;
180119;0200;0;
180119;0300;0;
180119;0400;0;
180119;0500;0;
180119;0600;5;
180119;0700;22;
180119;0800;63;
180119;0900;118;
180119;1000;196;
180119;1100;220;
180119;1200;300;
180119;1300;488;
180119;1400;647;
180119;1500;691;
180119;1600;748;
180119;1700;548;
180119;1800;186;
180119;1900;53;
180119;2000;1;
180119;2100;0;
180119;2200;0;
180119;2300;0;
180120;0000;0;
180120;0100;0;
180120;0200;0;
180120;0300;0;
180120;0400;0;
180120;0500;0;
180120;0600;7;
180120;0700;38;
180120;0800;94;
180120;0900;164;
180120;1000;181;
180120;1100;257;
180120;1200;391;
180120;1300;636;
180120;1400;810;
180120;1500;536;
180120;1600;630;
180120;1700;411;
180120;1800;121;
180120;1900;31;
180120;2000;0;
180120;2100;0;
180120;2200;0;
180120;2300;0;
180121;0000;0;
180121;0100;0;
180121;0200;0;
180121;0300;0;
180121;0400;0;
180121;0500;0;
180121;0600;8;
180121;0700;35;
180121;0800;81;
180121;0900;137;
180121;1000;179;
180121;1100;314;
180121;1200;473;
180121;1300;471;
180121;1400;546;
180121;1500;536;
180121;1600;500;
180121;1700;457;
180121;1800;150;
180121;1900;26;
180121;2000;0;
180121;2100;0;
180121;2200;0;
180121;2300;0;
180122;0000;0;
180122;0100;0;
180122;0200;0;
180122;0300;0;
180122;0400;0;
180122;0500;0;
180122;0600;12;
180122;0700;78;
180122;0800;147;
180122;0900;299;
180122;1000;616;
180122;1100;1113;
180122;1200;1194;
180122;1300;1178;
180122;1400;1105;
180122;1500;944;
180122;1600;730;
180122;1700;482;
180122;1800;177;
180122;1900;34;
180122;2000;0;
180122;2100;0;
180122;2200;0;
180122;2300;0;
180123;0000;0;
180123;0100;0;
180123;0200;0;
180123;0300;0;
180123;0400;0;
180123;0500;0;
180123;0600;12;
180123;0700;80;
180123;0800;190;
180123;0900;234;
180123;1000;389;
180123;1100;480;
180123;1200;566;
180123;1300;643;
180123;1400;913;
180123;1500;950;
180123;1600;740;
180123;1700;491;
180123;1800;171;
180123;1900;22;
180123;2000;0;
180123;2100;0;
180123;2200;0;
180123;2300;0;
180124;0000;0;
180124;0100;0;
180124;0200;0;
180124;0300;0;
180124;0400;0;
180124;0500;0;
180124;0600;33;
180124;0700;58;
180124;0800;113;
180124;0900;162;
180124;1000;217;
180124;1100;257;
180124;1200;335;
180124;1300;639;
180124;1400;789;
180124;1500;766;
180124;1600;687;
180124;1700;469;
180124;1800;170;
180124;1900;26;
180124;2000;0;
180124;2100;0;
180124;2200;0;
180124;2300;0;
180125;0000;0;
180125;0100;0;
180125;0200;0;
180125;0300;0;
180125;0400;0;
180125;0500;0;
180125;0600;9;
180125;0700;50;
180125;0800;97;
180125;0900;135;
180125;1000;257;
180125;1100;356;
180125;1200;635;
180125;1300;1077;
180125;1400;1084;
180125;1500;935;
180125;1600;726;
180125;1700;483;
180125;1800;163;
180125;1900;22;
180125;2000;0;
180125;2100;0;
180125;2200;0;
180125;2300;0;
180126;0000;0;
180126;0100;0;
180126;0200;0;
180126;0300;0;
180126;0400;0;
180126;0500;0;
180126;0600;23;
180126;0700;245;
180126;0800;527;
180126;0900;702;
180126;1000;1038;
180126;1100;1156;
180126;1200;1195;
180126;1300;1179;
180126;1400;1097;
180126;1500;950;
180126;1600;739;
180126;1700;490;
180126;1800;165;
180126;1900;20;
180126;2000;0;
180126;2100;0;
180126;2200;0;
180126;2300;0;
180127;0000;0;
180127;0100;0;
180127;0200;0;
180127;0300;0;
180127;0400;0;
180127;0500;0;
180127;0600;22;
180127;0700;250;
180127;0800;602;
180127;0900;848;
180127;1000;1032;
180127;1100;1155;
180127;1200;1196;
180127;1300;1177;
180127;1400;1105;
180127;1500;966;
180127;1600;747;
180127;1700;491;
180127;1800;167;
180127;1900;18;
180127;2000;0;
180127;2100;0;
180127;2200;0;
180127;2300;0;
180128;0000;0;
180128;0100;0;
180128;0200;0;
180128;0300;0;
180128;0400;0;
180128;0500;0;
180128;0600;17;
180128;0700;253;
180128;0800;618;
180128;0900;857;
180128;1000;1043;
180128;1100;1160;
180128;1200;;
180128;1300;1185;
180128;1400;1104;
180128;1500;965;
180128;1600;752;
180128;1700;497;
180128;1800;179;
180128;1900;16;
180128;2000;0;
180128;2100;0;
180128;2200;0;
180128;2300;0;
180129;0000;0;
180129;0100;0;
180129;0200;0;
180129;0300;0;
180129;0400;0;
180129;0500;0;
180129;0600;10;
180129;0700;54;
180129;0800;121;
180129;0900;208;
180129;1000;337;
180129;1100;533;
180129;1200;848;
180129;1300;1161;
180129;1400;1080;
180129;1500;931;
180129;1600;723;
180129;1700;473;
180129;1800;184;
180129;1900;20;
180129;2000;0;
180129;2100;0;
180129;2200;0;
180129;2300;0;
180130;0000;0;
180130;0100;0;
180130;0200;0;
180130;0300;0;
180130;0400;0;
180130;0500;0;
180130;0600;17;
180130;0700;96;
180130;0800;277;
180130;0900;758;
180130;1000;1003;
180130;1100;1132;
180130;1200;1178;
180130;1300;1160;
180130;1400;1080;
180130;1500;928;
180130;1600;717;
180130;1700;474;
180130;1800;170;
180130;1900;17;
180130;2000;0;
180130;2100;0;
180130;2200;0;
180130;2300;0;
180131;0000;0;
180131;0100;0;
180131;0200;0;
180131;0300;0;
180131;0400;0;
180131;0500;0;
180131;0600;19;
180131;0700;233;
180131;0800;547;
180131;0900;408;
180131;1000;491;
180131;1100;700;
180131;1200;1036;
180131;1300;1155;
180131;1400;1077;
180131;1500;934;
180131;1600;727;
180131;1700;473;
180131;1800;164;
180131;1900;18;
180131;2000;0;
180131;2100;0;
180131;2200;0;
180131;2300;0;
180201;0000;0;
180201;0100;0;
180201;0200;0;
180201;0300;0;
180201;0400;0;
180201;0500;0;
180201;0600;16;
180201;0700;110;
180201;0800;231;
180201;0900;631;
180201;1000;1002;
180201;1100;1116;
180201;1200;1155;
180201;1300;1135;
180201;1400;1057;
180201;1500;905;
180201;1600;692;
180201;1700;442;
180201;1800;160;
180201;1900;22;
180201;2000;0;
180201;2100;0;
180201;2200;0;
180201;2300;0;
180202;0000;0;
180202;0100;0;
180202;0200;0;
180202;0300;0;
180202;0400;0;
180202;0500;0;
180202;0600;4;
180202;0700;32;
180202;0800;93;
180202;0900;176;
180202;1000;300;
180202;1100;535;
180202;1200;608;
180202;1300;974;
180202;1400;766;
180202;1500;667;
180202;1600;636;
180202;1700;439;
180202;1800;163;
180202;1900;21;
180202;2000;0;
180202;2100;0;
180202;2200;0;
180202;2300;0;
180203;0000;0;
180203;0100;0;
180203;0200;0;
180203;0300;0;
180203;0400;0;
180203;0500;0;
180203;0600;3;
180203;0700;31;
180203;0800;80;
180203;0900;137;
180203;1000;222;
180203;1100;349;
180203;1200;741;
180203;1300;1125;
180203;1400;1036;
180203;1500;881;
180203;1600;698;
180203;1700;420;
180203;1800;167;
180203;1900;26;
180203;2000;0;
180203;2100;0;
180203;2200;0;
180203;2300;0;
180204;0000;0;
180204;0100;0;
180204;0200;0;
180204;0300;0;
180204;0400;0;
180204;0500;0;
180204;0600;20;
180204;0700;245;
180204;0800;510;
180204;0900;602;
180204;1000;518;
180204;1100;552;
180204;1200;797;
180204;1300;727;
180204;1400;855;
180204;1500;574;
180204;1600;454;
180204;1700;241;
180204;1800;85;
180204;1900;10;
180204;2000;0;
180204;2100;0;
180204;2200;0;
180204;2300;0;
180205;0000;0;
180205;0100;0;
180205;0200;0;
180205;0300;0;
180205;0400;0;
180205;0500;0;
180205;0600;6;
180205;0700;38;
180205;0800;90;
180205;0900;139;
180205;1000;531;
180205;1100;963;
180205;1200;920;
180205;1300;618;
180205;1400;730;
180205;1500;264;
180205;1600;129;
180205;1700;165;
180205;1800;111;
180205;1900;14;
180205;2000;0;
180205;2100;0;
180205;2200;0;
180205;2300;0;
180206;0000;0;
180206;0100;0;
180206;0200;0;
180206;0300;0;
180206;0400;0;
180206;0500;0;
180206;0600;5;
180206;0700;49;
180206;0800;107;
180206;0900;157;
180206;1000;242;
180206;1100;588;
180206;1200;958;
180206;1300;1120;
180206;1400;1028;
180206;1500;878;
180206;1600;664;
180206;1700;427;
180206;1800;165;
180206;1900;17;
180206;2000;0;
180206;2100;0;
180206;2200;0;
180206;2300;0;
180207;0000;0;
180207;0100;0;
180207;0200;0;
180207;0300;0;
180207;0400;0;
180207;0500;0;
180207;0600;4;
180207;0700;37;
180207;0800;66;
180207;0900;141;
180207;1000;231;
180207;1100;362;
180207;1200;587;
180207;1300;896;
180207;1400;982;
180207;1500;833;
180207;1600;673;
180207;1700;431;
180207;1800;167;
180207;1900;17;
180207;2000;0;
180207;2100;0;
180207;2200;0;
180207;2300;0;
180208;0000;0;
180208;0100;0;
180208;0200;0;
180208;0300;0;
180208;0400;0;
180208;0500;0;
180208;0600;8;
180208;0700;50;
180208;0800;92;
180208;0900;146;
180208;1000;270;
180208;1100;421;
180208;1200;733;
180208;1300;1083;
180208;1400;1030;
180208;1500;882;
180208;1600;669;
180208;1700;427;
180208;1800;166;
180208;1900;13;
180208;2000;0;
180208;2100;0;
180208;2200;0;
180208;2300;0;
180209;0000;0;
180209;0100;0;
180209;0200;0;
180209;0300;0;
180209;0400;0;
180209;0500;0;
180209;0600;13;
180209;0700;250;
180209;0800;530;
180209;0900;794;
180209;1000;985;
180209;1100;1103;
180209;1200;1160;
180209;1300;1157;
180209;1400;1072;
180209;1500;921;
180209;1600;710;
180209;1700;459;
180209;1800;177;
180209;1900;11;
180209;2000;0;
180209;2100;0;
180209;2200;0;
180209;2300;0;
180210;0000;0;
180210;0100;0;
180210;0200;0;
180210;0300;0;
180210;0400;0;
180210;0500;0;
180210;0600;10;
180210;0700;279;
180210;0800;579;
180210;0900;829;
180210;1000;1012;
180210;1100;1138;
180210;1200;1184;
180210;1300;1159;
180210;1400;1073;
180210;1500;920;
180210;1600;710;
180210;1700;447;
180210;1800;174;
180210;1900;10;
180210;2000;0;
180210;2100;0;
180210;2200;0;
180210;2300;0;
180211;0000;0;
180211;0100;0;
180211;0200;0;
180211;0300;0;
180211;0400;0;
180211;0500;0;
180211;0600;10;
180211;0700;269;
180211;0800;557;
180211;0900;806;
180211;1000;990;
180211;1100;1110;
180211;1200;1155;
180211;1300;1141;
180211;1400;1061;
180211;1500;911;
180211;1600;693;
180211;1700;445;
180211;1800;165;
180211;1900;10;
180211;2000;0;
180211;2100;0;
180211;2200;0;
180211;2300;0;
180212;0000;0;
180212;0100;0;
180212;0200;0;
180212;0300;0;
180212;0400;0;
180212;0500;0;
180212;0600;10;
180212;0700;269;
180212;0800;541;
180212;0900;784;
180212;1000;968;
180212;1100;1083;
180212;1200;1131;
180212;1300;1117;
180212;1400;1038;
180212;1500;890;
180212;1600;678;
180212;1700;427;
180212;1800;157;
180212;1900;12;
180212;2000;0;
180212;2100;0;
180212;2200;0;
180212;2300;0;
180213;0000;0;
180213;0100;0;
180213;0200;0;
180213;0300;0;
180213;0400;0;
180213;0500;0;
180213;0600;9;
180213;0700;59;
180213;0800;146;
180213;0900;316;
180213;1000;552;
180213;1100;623;
180213;1200;690;
180213;1300;761;
180213;1400;646;
180213;1500;556;
180213;1600;560;
180213;1700;399;
180213;1800;156;
180213;1900;12;
180213;2000;0;
180213;2100;0;
180213;2200;0;
180213;2300;0;
180214;0000;0;
180214;0100;0;
180214;0200;0;
180214;0300;0;
180214;0400;0;
180214;0500;0;
180214;0600;13;
180214;0700;210;
180214;0800;473;
180214;0900;725;
180214;1000;927;
180214;1100;1051;
180214;1200;1106;
180214;1300;1091;
180214;1400;1005;
180214;1500;859;
180214;1600;655;
180214;1700;411;
180214;1800;153;
180214;1900;12;
180214;2000;0;
180214;2100;0;
180214;2200;0;
180214;2300;0;
180215;0000;0;
180215;0100;0;
180215;0200;0;
180215;0300;0;
180215;0400;0;
180215;0500;0;
180215;0600;1;
180215;0700;17;
180215;0800;59;
180215;0900;121;
180215;1000;215;
180215;1100;315;
180215;1200;550;
180215;1300;646;
180215;1400;630;
180215;1500;521;
180215;1600;360;
180215;1700;202;
180215;1800;96;
180215;1900;10;
180215;2000;0;
180215;2100;0;
180215;2200;0;
180215;2300;0;
180216;0000;0;
180216;0100;0;
180216;0200;0;
180216;0300;0;
180216;0400;0;
180216;0500;0;
180216;0600;3;
180216;0700;28;
180216;0800;62;
180216;0900;102;
180216;1000;165;
180216;1100;285;
180216;1200;484;
180216;1300;926;
180216;1400;756;
180216;1500;841;
180216;1600;644;
180216;1700;195;
180216;1800;64;
180216;1900;7;
180216;2000;0;
180216;2100;0;
180216;2200;0;
180216;2300;0;
180217;0000;0;
180217;0100;0;
180217;0200;0;
180217;0300;0;
180217;0400;0;
180217;0500;0;
180217;0600;5;
180217;0700;103;
180217;0800;381;
180217;0900;718;
180217;1000;529;
180217;1100;626;
180217;1200;1106;
180217;1300;1095;
180217;1400;1011;
180217;1500;863;
180217;1600;650;
180217;1700;408;
180217;1800;145;
180217;1900;9;
180217;2000;0;
180217;2100;0;
180217;2200;0;
180217;2300;0;
180218;0000;0;
180218;0100;0;
180218;0200;0;
180218;0300;0;
180218;0400;0;
180218;0500;0;
180218;0600;5;
180218;0700;72;
180218;0800;202;
180218;0900;337;
180218;1000;732;
180218;1100;919;
180218;1200;470;
180218;1300;484;
180218;1400;532;
180218;1500;800;
180218;1600;640;
180218;1700;398;
180218;1800;140;
180218;1900;9;
180218;2000;0;
180218;2100;0;
180218;2200;0;
180218;2300;0;
180219;0000;0;
180219;0100;0;
180219;0200;0;
180219;0300;0;
180219;0400;0;
180219;0500;0;
180219;0600;6;
180219;0700;84;
180219;0800;193;
180219;0900;224;
180219;1000;466;
180219;1100;923;
180219;1200;1082;
180219;1300;1061;
180219;1400;979;
180219;1500;816;
180219;1600;574;
180219;1700;359;
180219;1800;129;
180219;1900;7;
180219;2000;0;
180219;2100;0;
180219;2200;0;
180219;2300;0;
180220;0000;0;
180220;0100;0;
180220;0200;0;
180220;0300;0;
180220;0400;0;
180220;0500;0;
180220;0600;10;
180220;0700;123;
180220;0800;358;
180220;0900;674;
180220;1000;840;
180220;1100;940;
180220;1200;982;
180220;1300;968;
180220;1400;892;
180220;1500;757;
180220;1600;569;
180220;1700;353;
180220;1800;126;
180220;1900;7;
180220;2000;0;
180220;2100;0;
180220;2200;0;
180220;2300;0;
180221;0000;0;
180221;0100;0;
180221;0200;0;
180221;0300;0;
180221;0400;0;
180221;0500;0;
180221;0600;6;
180221;0700;50;
180221;0800;114;
180221;0900;250;
180221;1000;405;
180221;1100;761;
180221;1200;948;
180221;1300;973;
180221;1400;890;
180221;1500;746;
180221;1600;568;
180221;1700;349;
180221;1800;117;
180221;1900;4;
180221;2000;0;
180221;2100;0;
180221;2200;0;
180221;2300;0;
180222;0000;0;
180222;0100;0;
180222;0200;0;
180222;0300;0;
180222;0400;0;
180222;0500;0;
180222;0600;10;
180222;0700;189;
180222;0800;428;
180222;0900;653;
180222;1000;828;
180222;1100;930;
180222;1200;975;
180222;1300;966;
180222;1400;885;
180222;1500;759;
180222;1600;573;
180222;1700;347;
180222;1800;124;
180222;1900;6;
180222;2000;0;
180222;2100;0;
180222;2200;0;
180222;2300;0;
180223;0000;0;
180223;0100;0;
180223;0200;0;
180223;0300;0;
180223;0400;0;
180223;0500;0;
180223;0600;4;
180223;0700;64;
180223;0800;157;
180223;0900;446;
180223;1000;757;
180223;1100;610;
180223;1200;905;
180223;1300;854;
180223;1400;827;
180223;1500;721;
180223;1600;558;
