FECHA (YYMMDD);HORA (HHMM);;
161214;0100;1004;
161214;0200;1004;
161214;0300;1004;
161214;0400;1004;
161214;0500;1004;
161214;0600;1004;
161214;0700;1005;
161214;0800;1005;
161214;0900;1005;
161214;1000;1005;
161214;1100;1006;
161214;1200;1006;
161214;1300;1006;
161214;1400;1005;
161214;1500;1006;
161214;1600;1005;
161214;1700;1005;
161214;1800;1005;
161214;1900;1005;
161214;2000;1005;
161214;2100;1006;
161214;2200;1005;
161214;2300;1005;
161215;0000;1005;
161215;0100;1004;
161215;0200;1004;
161215;0300;1004;
161215;0400;1005;
161215;0500;1006;
161215;0600;1007;
161215;0700;1007;
161215;0800;1008;
161215;0900;1008;
161215;1000;1008;
161215;1100;1008;
161215;1200;1008;
161215;1300;1007;
161215;1400;1007;
161215;1500;1007;
161215;1600;1007;
161215;1700;1007;
161215;1800;1007;
161215;1900;1007;
161215;2000;1007;
161215;2100;1008;
161215;2200;1008;
161215;2300;1008;
161216;0000;1008;
161216;0100;1008;
161216;0200;1008;
161216;0300;1008;
161216;0400;1008;
161216;0500;1009;
161216;0600;1009;
161216;0700;1010;
161216;0800;1010;
161216;0900;1010;
161216;1000;1010;
161216;1100;1010;
161216;1200;1010;
161216;1300;1009;
161216;1400;1009;
161216;1500;1008;
161216;1600;1007;
161216;1700;1007;
161216;1800;1007;
161216;1900;1007;
161216;2000;1007;
161216;2100;1008;
161216;2200;1008;
161216;2300;1008;
161217;0000;1008;
161217;0100;1007;
161217;0200;1007;
161217;0300;1007;
161217;0400;1007;
161217;0500;1008;
161217;0600;1008;
161217;0700;1009;
161217;0800;1009;
161217;0900;1009;
161217;1000;1009;
161217;1100;1009;
161217;1200;1009;
161217;1300;1009;
161217;1400;1009;
161217;1500;1009;
161217;1600;1009;
161217;1700;1009;
161217;1800;1009;
161217;1900;1010;
161217;2000;1010;
161217;2100;1010;
161217;2200;1010;
161217;2300;1010;
161218;0000;1009;
161218;0100;1009;
161218;0200;1008;
161218;0300;1008;
161218;0400;1008;
161218;0500;1008;
161218;0600;1008;
161218;0700;1008;
161218;0800;1008;
161218;0900;1007;
161218;1000;1006;
161218;1100;1006;
161218;1200;1005;
161218;1300;1005;
161218;1400;1004;
161218;1500;1004;
161218;1600;1003;
161218;1700;1003;
161218;1800;1004;
161218;1900;1004;
161218;2000;1004;
161218;2100;1004;
161218;2200;1004;
161218;2300;1004;
161219;0000;1004;
161219;0100;1003;
161219;0200;1003;
161219;0300;1003;
161219;0400;1003;
161219;0500;1003;
161219;0600;1003;
161219;0700;1004;
161219;0800;1004;
161219;0900;1005;
161219;1000;1005;
161219;1100;1005;
161219;1200;1006;
161219;1300;1006;
161219;1400;1006;
161219;1500;1006;
161219;1600;1006;
161219;1700;1005;
161219;1800;1005;
161219;1900;1006;
161219;2000;1006;
161219;2100;1007;
161219;2200;1007;
161219;2300;1007;
161220;0000;1007;
161220;0100;1006;
161220;0200;1006;
161220;0300;1006;
161220;0400;1006;
161220;0500;1007;
161220;0600;1007;
161220;0700;1007;
161220;0800;1008;
161220;0900;1008;
161220;1000;1008;
161220;1100;1008;
161220;1200;1008;
161220;1300;1007;
161220;1400;1007;
161220;1500;1007;
161220;1600;1007;
161220;1700;1007;
161220;1800;1008;
161220;1900;1008;
161220;2000;1008;
161220;2100;1008;
161220;2200;1008;
161220;2300;1008;
161221;0000;1007;
161221;0100;1006;
161221;0200;1006;
161221;0300;1005;
161221;0400;1005;
161221;0500;1005;
161221;0600;1005;
161221;0700;1006;
161221;0800;1006;
161221;0900;1006;
161221;1000;1006;
161221;1100;1005;
161221;1200;1005;
161221;1300;1005;
161221;1400;1005;
161221;1500;1005;
161221;1600;1005;
161221;1700;1005;
161221;1800;1005;
161221;1900;1006;
161221;2000;1006;
161221;2100;1006;
161221;2200;1006;
161221;2300;1006;
161222;0000;1005;
161222;0100;1005;
161222;0200;1005;
161222;0300;1005;
161222;0400;1005;
161222;0500;1006;
161222;0600;1007;
161222;0700;1008;
161222;0800;1008;
161222;0900;1009;
161222;1000;1009;
161222;1100;1008;
161222;1200;1008;
161222;1300;1007;
161222;1400;1007;
161222;1500;1007;
161222;1600;1006;
161222;1700;1006;
161222;1800;1006;
161222;1900;1007;
161222;2000;1007;
161222;2100;1007;
161222;2200;1007;
161222;2300;1006;
161223;0000;1006;
161223;0100;1006;
161223;0200;1006;
161223;0300;1006;
161223;0400;1007;
161223;0500;1007;
161223;0600;1008;
161223;0700;1009;
161223;0800;1010;
161223;0900;1010;
161223;1000;1010;
161223;1100;1010;
161223;1200;1010;
161223;1300;1010;
161223;1400;1009;
161223;1500;1009;
161223;1600;1008;
161223;1700;1007;
161223;1800;1007;
161223;1900;1007;
161223;2000;1007;
161223;2100;1007;
161223;2200;1007;
161223;2300;1007;
161224;0000;1007;
161224;0100;1007;
161224;0200;1006;
161224;0300;1006;
161224;0400;1006;
161224;0500;1007;
161224;0600;1007;
161224;0700;1008;
161224;0800;1008;
161224;0900;1008;
161224;1000;1008;
161224;1100;1008;
161224;1200;1007;
161224;1300;1006;
161224;1400;1006;
161224;1500;1005;
161224;1600;1005;
161224;1700;1004;
161224;1800;1004;
161224;1900;1005;
161224;2000;1005;
161224;2100;1006;
161224;2200;1006;
161224;2300;1007;
161225;0000;1007;
161225;0100;1006;
161225;0200;1006;
161225;0300;1006;
161225;0400;1006;
161225;0500;1006;
161225;0600;1007;
161225;0700;1008;
161225;0800;1008;
161225;0900;1008;
161225;1000;1008;
161225;1100;1009;
161225;1200;1009;
161225;1300;1009;
161225;1400;1009;
161225;1500;1009;
161225;1600;1009;
161225;1700;1009;
161225;1800;1008;
161225;1900;1008;
161225;2000;1009;
161225;2100;1009;
161225;2200;1009;
161225;2300;1009;
161226;0000;1008;
161226;0100;1008;
161226;0200;1007;
161226;0300;1007;
161226;0400;1007;
161226;0500;1008;
161226;0600;1009;
161226;0700;1009;
161226;0800;1010;
161226;0900;1010;
161226;1000;1010;
161226;1100;1010;
161226;1200;1010;
161226;1300;1011;
161226;1400;1010;
161226;1500;1010;
161226;1600;1009;
161226;1700;1008;
161226;1800;1008;
161226;1900;1008;
161226;2000;1008;
161226;2100;1008;
161226;2200;1008;
161226;2300;1008;
161227;0000;1007;
161227;0100;1007;
161227;0200;1006;
161227;0300;1005;
161227;0400;1005;
161227;0500;1005;
161227;0600;1006;
161227;0700;1006;
161227;0800;1006;
161227;0900;1006;
161227;1000;1005;
161227;1100;1005;
161227;1200;1004;
161227;1300;1004;
161227;1400;1003;
161227;1500;1003;
161227;1600;1003;
161227;1700;1003;
161227;1800;1003;
161227;1900;1003;
161227;2000;1004;
161227;2100;1004;
161227;2200;1004;
161227;2300;1004;
161228;0000;1004;
161228;0100;1004;
161228;0200;1004;
161228;0300;1004;
161228;0400;1004;
161228;0500;1004;
161228;0600;1005;
161228;0700;1005;
161228;0800;1006;
161228;0900;1006;
161228;1000;1007;
161228;1100;1007;
161228;1200;1007;
161228;1300;1007;
161228;1400;1006;
161228;1500;1006;
161228;1600;1006;
161228;1700;1005;
161228;1800;1005;
161228;1900;1005;
161228;2000;1005;
161228;2100;1005;
161228;2200;1005;
161228;2300;1005;
161229;0000;1005;
161229;0100;1004;
161229;0200;1004;
161229;0300;1004;
161229;0400;1004;
161229;0500;1005;
161229;0600;1005;
161229;0700;1006;
161229;0800;1007;
161229;0900;1007;
161229;1000;1008;
161229;1100;1008;
161229;1200;1008;
161229;1300;1008;
161229;1400;1008;
161229;1500;1008;
161229;1600;1007;
161229;1700;1007;
161229;1800;1007;
161229;1900;1006;
161229;2000;1006;
161229;2100;1006;
161229;2200;1006;
161229;2300;1007;
161230;0000;1006;
161230;0100;1006;
161230;0200;1006;
161230;0300;1006;
161230;0400;1006;
161230;0500;1006;
161230;0600;1007;
161230;0700;1007;
161230;0800;1007;
161230;0900;1007;
161230;1000;1008;
161230;1100;1008;
161230;1200;1008;
161230;1300;1008;
161230;1400;1007;
161230;1500;1007;
161230;1600;1006;
161230;1700;1006;
161230;1800;1006;
161230;1900;1006;
161230;2000;1007;
161230;2100;1007;
161230;2200;1007;
161230;2300;1007;
161231;0000;1007;
161231;0100;1007;
161231;0200;1007;
161231;0300;1007;
161231;0400;1007;
161231;0500;1008;
161231;0600;1008;
161231;0700;1009;
161231;0800;1009;
161231;0900;1010;
161231;1000;1010;
161231;1100;1010;
161231;1200;1009;
161231;1300;1009;
161231;1400;1009;
161231;1500;1008;
161231;1600;1008;
161231;1700;1008;
161231;1800;1008;
161231;1900;1008;
161231;2000;1008;
161231;2100;1008;
161231;2200;1008;
161231;2300;1008;
170101;0000;0;
170101;0100;1007;
170101;0200;1007;
170101;0300;1007;
170101;0400;1007;
170101;0500;1008;
170101;0600;1008;
170101;0700;1008;
170101;0800;1008;
170101;0900;1008;
170101;1000;1008;
170101;1100;1008;
170101;1200;1007;
170101;1300;1006;
170101;1400;1006;
170101;1500;1006;
170101;1600;1006;
170101;1700;1007;
170101;1800;1007;
170101;1900;1006;
170101;2000;1007;
170101;2100;1006;
170101;2200;1006;
170101;2300;1006;
170102;0000;1005;
170102;0100;1005;
170102;0200;1004;
170102;0300;1004;
170102;0400;1005;
170102;0500;1006;
170102;0600;1006;
170102;0700;1007;
170102;0800;1007;
170102;0900;1007;
170102;1000;1008;
170102;1100;1007;
170102;1200;1007;
170102;1300;1007;
170102;1400;1007;
170102;1500;1007;
170102;1600;1007;
170102;1700;1007;
170102;1800;1007;
170102;1900;1007;
170102;2000;1008;
170102;2100;1008;
170102;2200;1008;
170102;2300;1008;
170103;0000;1008;
170103;0100;1007;
170103;0200;1006;
170103;0300;1006;
170103;0400;1006;
170103;0500;1006;
170103;0600;1007;
170103;0700;1007;
170103;0800;1007;
170103;0900;1006;
170103;1000;1006;
170103;1100;1005;
170103;1200;1005;
170103;1300;1005;
170103;1400;1005;
170103;1500;1005;
170103;1600;1006;
170103;1700;1006;
170103;1800;1006;
170103;1900;1006;
170103;2000;1006;
170103;2100;1006;
170103;2200;1006;
170103;2300;1006;
170104;0000;1005;
170104;0100;1004;
170104;0200;1003;
170104;0300;1003;
170104;0400;1003;
170104;0500;1004;
170104;0600;1004;
170104;0700;1005;
170104;0800;1004;
170104;0900;1004;
170104;1000;1003;
170104;1100;1003;
170104;1200;1004;
170104;1300;1004;
170104;1400;1004;
170104;1500;1004;
170104;1600;1004;
170104;1700;1004;
170104;1800;1004;
170104;1900;1004;
170104;2000;1004;
170104;2100;1003;
170104;2200;1003;
170104;2300;1003;
170105;0000;1003;
170105;0100;1002;
170105;0200;1001;
170105;0300;1001;
170105;0400;1001;
170105;0500;1002;
170105;0600;1002;
170105;0700;1002;
170105;0800;1003;
170105;0900;1003;
170105;1000;1004;
170105;1100;1005;
170105;1200;1005;
170105;1300;1006;
170105;1400;1006;
170105;1500;1007;
170105;1600;1006;
170105;1700;1006;
170105;1800;1006;
170105;1900;1006;
170105;2000;1006;
170105;2100;1005;
170105;2200;1006;
170105;2300;1006;
170106;0000;1006;
170106;0100;1005;
170106;0200;1005;
170106;0300;1005;
170106;0400;1006;
170106;0500;1006;
170106;0600;1007;
170106;0700;1007;
170106;0800;1008;
170106;0900;1009;
170106;1000;1009;
170106;1100;1009;
170106;1200;1009;
170106;1300;1009;
170106;1400;1009;
170106;1500;1009;
170106;1600;1008;
170106;1700;1008;
170106;1800;1008;
170106;1900;1008;
170106;2000;1008;
170106;2100;1008;
170106;2200;1008;
170106;2300;1008;
170107;0000;1007;
170107;0100;1007;
170107;0200;1007;
170107;0300;1007;
170107;0400;1007;
170107;0500;1008;
170107;0600;1009;
170107;0700;1009;
170107;0800;1010;
170107;0900;1010;
170107;1000;1010;
170107;1100;1010;
170107;1200;1010;
170107;1300;1009;
170107;1400;1008;
170107;1500;1008;
170107;1600;1007;
170107;1700;1006;
170107;1800;1006;
170107;1900;1006;
170107;2000;1007;
170107;2100;1007;
170107;2200;1007;
170107;2300;1007;
170108;0000;1007;
170108;0100;1006;
170108;0200;1006;
170108;0300;1006;
170108;0400;1006;
170108;0500;1006;
170108;0600;1006;
170108;0700;1007;
170108;0800;1007;
170108;0900;1007;
170108;1000;1008;
170108;1100;1008;
170108;1200;1007;
170108;1300;1007;
170108;1400;1006;
170108;1500;1005;
170108;1600;1005;
170108;1700;1004;
170108;1800;1005;
170108;1900;1006;
170108;2000;1006;
170108;2100;1007;
170108;2200;1007;
170108;2300;1007;
170109;0000;1006;
170109;0100;1006;
170109;0200;1006;
170109;0300;1006;
170109;0400;1007;
170109;0500;1007;
170109;0600;1008;
170109;0700;1008;
170109;0800;1008;
170109;0900;1008;
170109;1000;1009;
170109;1100;1008;
170109;1200;1007;
170109;1300;1007;
170109;1400;1005;
170109;1500;1005;
170109;1600;1005;
170109;1700;1004;
170109;1800;1005;
170109;1900;1005;
170109;2000;1006;
170109;2100;1006;
170109;2200;1006;
170109;2300;1006;
170110;0000;1006;
170110;0100;1005;
170110;0200;1005;
170110;0300;1005;
170110;0400;1005;
170110;0500;1005;
170110;0600;1006;
170110;0700;1006;
170110;0800;1007;
170110;0900;1007;
170110;1000;1007;
170110;1100;1008;
170110;1200;1008;
170110;1300;1008;
170110;1400;1007;
170110;1500;1007;
170110;1600;1006;
170110;1700;1006;
170110;1800;1006;
170110;1900;1006;
170110;2000;1007;
170110;2100;1007;
170110;2200;1007;
170110;2300;1007;
170111;0000;1007;
170111;0100;1006;
170111;0200;1006;
170111;0300;1005;
170111;0400;1006;
170111;0500;1006;
170111;0600;1007;
170111;0700;1007;
170111;0800;1007;
170111;0900;1007;
170111;1000;1007;
170111;1100;1007;
170111;1200;1007;
170111;1300;1006;
170111;1400;1004;
170111;1500;1004;
170111;1600;1003;
170111;1700;1002;
170111;1800;1003;
170111;1900;1003;
170111;2000;1004;
170111;2100;1003;
170111;2200;1003;
170111;2300;1003;
170112;0000;1003;
170112;0100;1003;
170112;0200;1003;
170112;0300;1003;
170112;0400;1003;
170112;0500;1004;
170112;0600;1005;
170112;0700;1006;
170112;0800;1007;
170112;0900;1007;
170112;1000;1007;
170112;1100;1007;
170112;1200;1007;
170112;1300;1006;
170112;1400;1006;
170112;1500;1005;
170112;1600;1005;
170112;1700;1004;
170112;1800;1003;
170112;1900;1004;
170112;2000;1004;
170112;2100;1004;
170112;2200;1004;
170112;2300;1004;
170113;0000;1004;
170113;0100;1004;
170113;0200;1004;
170113;0300;1004;
170113;0400;1005;
170113;0500;1005;
170113;0600;1005;
170113;0700;1006;
170113;0800;1006;
170113;0900;1006;
170113;1000;1006;
170113;1100;1006;
170113;1200;1006;
170113;1300;1005;
170113;1400;1004;
170113;1500;1004;
170113;1600;1003;
170113;1700;1002;
170113;1800;1002;
170113;1900;1003;
170113;2000;1003;
170113;2100;1003;
170113;2200;1003;
170113;2300;1002;
170114;0000;1002;
170114;0100;1002;
170114;0200;1001;
170114;0300;1001;
170114;0400;1002;
170114;0500;1003;
170114;0600;1004;
170114;0700;1005;
170114;0800;1005;
170114;0900;1005;
170114;1000;1005;
170114;1100;1005;
170114;1200;1005;
170114;1300;1005;
170114;1400;1004;
170114;1500;1004;
170114;1600;1003;
170114;1700;1003;
170114;1800;1003;
170114;1900;1004;
170114;2000;1004;
170114;2100;1004;
170114;2200;1004;
170114;2300;1003;
170115;0000;1003;
170115;0100;1003;
170115;0200;1003;
170115;0300;1003;
170115;0400;1004;
170115;0500;1004;
170115;0600;1005;
170115;0700;1006;
170115;0800;1006;
170115;0900;1007;
170115;1000;1007;
170115;1100;1007;
170115;1200;1007;
170115;1300;1007;
170115;1400;1007;
170115;1500;1006;
170115;1600;1005;
170115;1700;1005;
170115;1800;1005;
170115;1900;1005;
170115;2000;1005;
170115;2100;1005;
170115;2200;1005;
170115;2300;1005;
170116;0000;1005;
170116;0100;1005;
170116;0200;1004;
170116;0300;1004;
170116;0400;1005;
170116;0500;1005;
170116;0600;1006;
170116;0700;1008;
170116;0800;1008;
170116;0900;1009;
170116;1000;1010;
170116;1100;1010;
170116;1200;1010;
170116;1300;1010;
170116;1400;1010;
170116;1500;1009;
170116;1600;1008;
170116;1700;1007;
170116;1800;1007;
170116;1900;1007;
170116;2000;1006;
170116;2100;1007;
170116;2200;1006;
170116;2300;1006;
170117;0000;1005;
170117;0100;1005;
170117;0200;1004;
170117;0300;1004;
170117;0400;1004;
170117;0500;1004;
170117;0600;1004;
170117;0700;1005;
170117;0800;1005;
170117;0900;1004;
170117;1000;1004;
170117;1100;1003;
170117;1200;1003;
170117;1300;1002;
170117;1400;1002;
170117;1500;1002;
170117;1600;1001;
170117;1700;1001;
170117;1800;1002;
170117;1900;1002;
170117;2000;1003;
170117;2100;1003;
170117;2200;1003;
170117;2300;1003;
170118;0000;1003;
170118;0100;1003;
170118;0200;1003;
170118;0300;1002;
170118;0400;1003;
170118;0500;1003;
170118;0600;1004;
170118;0700;1004;
170118;0800;1004;
170118;0900;1004;
170118;1000;1005;
170118;1100;1005;
170118;1200;1005;
170118;1300;1005;
170118;1400;1005;
170118;1500;1005;
170118;1600;1004;
170118;1700;1004;
170118;1800;1004;
170118;1900;1005;
170118;2000;1005;
170118;2100;1005;
170118;2200;1005;
170118;2300;1005;
170119;0000;1005;
170119;0100;1005;
170119;0200;1005;
170119;0300;1005;
170119;0400;1005;
170119;0500;1005;
170119;0600;1006;
170119;0700;1006;
170119;0800;1007;
170119;0900;1007;
170119;1000;1007;
170119;1100;1007;
170119;1200;1007;
170119;1300;1007;
170119;1400;1006;
170119;1500;1006;
170119;1600;1005;
170119;1700;1005;
170119;1800;1005;
170119;1900;1005;
170119;2000;1004;
170119;2100;1004;
170119;2200;1004;
170119;2300;1004;
170120;0000;1004;
170120;0100;1004;
170120;0200;1003;
170120;0300;1004;
170120;0400;1004;
170120;0500;1004;
170120;0600;1005;
170120;0700;1005;
170120;0800;1005;
170120;0900;1005;
170120;1000;1005;
170120;1100;1005;
170120;1200;1005;
170120;1300;1005;
170120;1400;1005;
170120;1500;1005;
170120;1600;1005;
170120;1700;1005;
170120;1800;1005;
170120;1900;1005;
170120;2000;1005;
170120;2100;1005;
170120;2200;1006;
170120;2300;1005;
170121;0000;1005;
170121;0100;1005;
170121;0200;1004;
170121;0300;1004;
170121;0400;1004;
170121;0500;1004;
170121;0600;1004;
170121;0700;1005;
170121;0800;1005;
170121;0900;1006;
170121;1000;1006;
170121;1100;1007;
170121;1200;1007;
170121;1300;1007;
170121;1400;1007;
170121;1500;1007;
170121;1600;1007;
170121;1700;1006;
170121;1800;1006;
170121;1900;1007;
170121;2000;1007;
170121;2100;1007;
170121;2200;1007;
170121;2300;1007;
170122;0000;1007;
170122;0100;1006;
170122;0200;1006;
170122;0300;1006;
170122;0400;1006;
170122;0500;1006;
170122;0600;1007;
170122;0700;1008;
170122;0800;1008;
170122;0900;1008;
170122;1000;1008;
170122;1100;1009;
170122;1200;1009;
170122;1300;1009;
170122;1400;1009;
170122;1500;1009;
170122;1600;1008;
170122;1700;1008;
170122;1800;1008;
170122;1900;1008;
170122;2000;1008;
170122;2100;1008;
170122;2200;1008;
170122;2300;1008;
170123;0000;1008;
170123;0100;1008;
170123;0200;1008;
170123;0300;1008;
170123;0400;1008;
170123;0500;1008;
170123;0600;1009;
170123;0700;1009;
170123;0800;1009;
170123;0900;1009;
170123;1000;1009;
170123;1100;1009;
170123;1200;1009;
170123;1300;1009;
170123;1400;1008;
170123;1500;1008;
170123;1600;1008;
170123;1700;1007;
170123;1800;1007;
170123;1900;1007;
170123;2000;1007;
170123;2100;1007;
170123;2200;1008;
170123;2300;1008;
170124;0000;1008;
170124;0100;1007;
170124;0200;1007;
170124;0300;1006;
170124;0400;1006;
170124;0500;1007;
170124;0600;1007;
170124;0700;1007;
170124;0800;1007;
170124;0900;1007;
170124;1000;1006;
170124;1100;1006;
170124;1200;1004;
170124;1300;1003;
170124;1400;1003;
170124;1500;1003;
170124;1600;1003;
170124;1700;1002;
170124;1800;1002;
170124;1900;1002;
170124;2000;1003;
170124;2100;1003;
170124;2200;1003;
170124;2300;1002;
170125;0000;1002;
170125;0100;1001;
170125;0200;1001;
170125;0300;1001;
170125;0400;1001;
170125;0500;1001;
170125;0600;1001;
170125;0700;1002;
170125;0800;1003;
170125;0900;1003;
170125;1000;1003;
170125;1100;1004;
170125;1200;1004;
170125;1300;1004;
170125;1400;1004;
170125;1500;1005;
170125;1600;1004;
170125;1700;1004;
170125;1800;1004;
170125;1900;1004;
170125;2000;1004;
170125;2100;1004;
170125;2200;1004;
170125;2300;1003;
170126;0000;1003;
170126;0100;1003;
170126;0200;1002;
170126;0300;1002;
170126;0400;1003;
170126;0500;1003;
170126;0600;1004;
170126;0700;1005;
170126;0800;1006;
170126;0900;1007;
170126;1000;1007;
170126;1100;1007;
170126;1200;1007;
170126;1300;1007;
170126;1400;1007;
170126;1500;1007;
170126;1600;1007;
170126;1700;1006;
170126;1800;1006;
170126;1900;1006;
170126;2000;1006;
170126;2100;1006;
170126;2200;1007;
170126;2300;1006;
170127;0000;1006;
170127;0100;1006;
170127;0200;1006;
170127;0300;1005;
170127;0400;1005;
170127;0500;1006;
170127;0600;1007;
170127;0700;1007;
170127;0800;1008;
170127;0900;1008;
170127;1000;1008;
170127;1100;1008;
170127;1200;1008;
170127;1300;1007;
170127;1400;1007;
170127;1500;1006;
170127;1600;1006;
170127;1700;1005;
170127;1800;1005;
170127;1900;1005;
170127;2000;1005;
170127;2100;1005;
170127;2200;1005;
170127;2300;1004;
170128;0000;1004;
170128;0100;1003;
170128;0200;1003;
170128;0300;1003;
170128;0400;1004;
170128;0500;1004;
170128;0600;1004;
170128;0700;1005;
170128;0800;1005;
170128;0900;1006;
170128;1000;1006;
170128;1100;1006;
170128;1200;1006;
170128;1300;1005;
170128;1400;1005;
170128;1500;1005;
170128;1600;1004;
170128;1700;1004;
170128;1800;1004;
170128;1900;1004;
170128;2000;1004;
170128;2100;1004;
170128;2200;1003;
170128;2300;1003;
170129;0000;1002;
170129;0100;1001;
170129;0200;1001;
170129;0300;1001;
170129;0400;1001;
170129;0500;1002;
170129;0600;1002;
170129;0700;1003;
170129;0800;1004;
170129;0900;1004;
170129;1000;1004;
170129;1100;1004;
170129;1200;1004;
170129;1300;1005;
170129;1400;1005;
170129;1500;1005;
170129;1600;1004;
170129;1700;1004;
170129;1800;1004;
170129;1900;1004;
170129;2000;1005;
170129;2100;1005;
170129;2200;1005;
170129;2300;1006;
170130;0000;1005;
170130;0100;1005;
170130;0200;1005;
170130;0300;1004;
170130;0400;1004;
170130;0500;1005;
170130;0600;1005;
170130;0700;1006;
170130;0800;1006;
170130;0900;1006;
170130;1000;1006;
170130;1100;1006;
170130;1200;1006;
170130;1300;1006;
170130;1400;1006;
170130;1500;1006;
170130;1600;1005;
170130;1700;1004;
170130;1800;1004;
170130;1900;1005;
170130;2000;1005;
170130;2100;1005;
170130;2200;1005;
170130;2300;1005;
170131;0000;1005;
170131;0100;1005;
170131;0200;1004;
170131;0300;1004;
170131;0400;1004;
170131;0500;1005;
170131;0600;1005;
170131;0700;1005;
170131;0800;1006;
170131;0900;1006;
170131;1000;1006;
170131;1100;1006;
170131;1200;1006;
170131;1300;1006;
170131;1400;1006;
170131;1500;1006;
170131;1600;1005;
170131;1700;1005;
170131;1800;1005;
170131;1900;1005;
170131;2000;1006;
170131;2100;1006;
170131;2200;1006;
170131;2300;1006;
170201;0000;1005;
170201;0100;1005;
170201;0200;1004;
170201;0300;1004;
170201;0400;1004;
170201;0500;1004;
170201;0600;1005;
170201;0700;1005;
170201;0800;1005;
170201;0900;1006;
170201;1000;1006;
170201;1100;1006;
170201;1200;1005;
170201;1300;1005;
170201;1400;1005;
170201;1500;1005;
170201;1600;1005;
170201;1700;1005;
170201;1800;1005;
170201;1900;1005;
170201;2000;1005;
170201;2100;1005;
170201;2200;1005;
170201;2300;1005;
170202;0000;1005;
170202;0100;1004;
170202;0200;1004;
170202;0300;1004;
170202;0400;1004;
170202;0500;1004;
170202;0600;1005;
170202;0700;1005;
170202;0800;1005;
170202;0900;1005;
170202;1000;1005;
170202;1100;1005;
170202;1200;1005;
170202;1300;1005;
170202;1400;1005;
170202;1500;1004;
170202;1600;1004;
170202;1700;1004;
170202;1800;1004;
170202;1900;1005;
170202;2000;1006;
170202;2100;1006;
170202;2200;1006;
170202;2300;1006;
170203;0000;1005;
170203;0100;1005;
170203;0200;1004;
170203;0300;1004;
170203;0400;1005;
170203;0500;1005;
170203;0600;1005;
170203;0700;1006;
170203;0800;1006;
170203;0900;1005;
170203;1000;1005;
170203;1100;1005;
170203;1200;1005;
170203;1300;1005;
170203;1400;1005;
170203;1500;1005;
170203;1600;1006;
170203;1700;1006;
170203;1800;1006;
170203;1900;1007;
170203;2000;1007;
170203;2100;1008;
170203;2200;1008;
170203;2300;1007;
170204;0000;1007;
170204;0100;1007;
170204;0200;1007;
170204;0300;1007;
170204;0400;1007;
170204;0500;1007;
170204;0600;1008;
170204;0700;1008;
170204;0800;1008;
170204;0900;1008;
170204;1000;1009;
170204;1100;1009;
170204;1200;1009;
170204;1300;1008;
170204;1400;1008;
170204;1500;1007;
170204;1600;1007;
170204;1700;1006;
170204;1800;1007;
170204;1900;1007;
170204;2000;1007;
170204;2100;1008;
170204;2200;1007;
170204;2300;1006;
170205;0000;1006;
170205;0100;1005;
170205;0200;1005;
170205;0300;1004;
170205;0400;1004;
170205;0500;1004;
170205;0600;1004;
170205;0700;1004;
170205;0800;1004;
170205;0900;1004;
170205;1000;1004;
170205;1100;1003;
170205;1200;1003;
170205;1300;1002;
170205;1400;1001;
170205;1500;1001;
170205;1600;1001;
170205;1700;1001;
170205;1800;1001;
170205;1900;1002;
170205;2000;1003;
170205;2100;1004;
170205;2200;1004;
170205;2300;1004;
170206;0000;1004;
170206;0100;1003;
170206;0200;1003;
170206;0300;1003;
170206;0400;1003;
170206;0500;1003;
170206;0600;1003;
170206;0700;1004;
170206;0800;1004;
170206;0900;1004;
170206;1000;1004;
170206;1100;1005;
170206;1200;1005;
170206;1300;1005;
170206;1400;1005;
170206;1500;1005;
170206;1600;1005;
170206;1700;1005;
170206;1800;1005;
170206;1900;1004;
170206;2000;1004;
170206;2100;1004;
170206;2200;1004;
170206;2300;1004;
170207;0000;1004;
170207;0100;1003;
170207;0200;1003;
170207;0300;1003;
170207;0400;1003;
170207;0500;1004;
170207;0600;1005;
170207;0700;1005;
170207;0800;1006;
170207;0900;1006;
170207;1000;1006;
170207;1100;1007;
170207;1200;1007;
170207;1300;1007;
170207;1400;1007;
170207;1500;1006;
170207;1600;1006;
170207;1700;1006;
170207;1800;1006;
170207;1900;1006;
170207;2000;1007;
170207;2100;1007;
170207;2200;1007;
170207;2300;1007;
170208;0000;1007;
170208;0100;1007;
170208;0200;1006;
170208;0300;1006;
170208;0400;1006;
170208;0500;1006;
170208;0600;1007;
170208;0700;1007;
170208;0800;1007;
170208;0900;1007;
170208;1000;1007;
170208;1100;1007;
170208;1200;1007;
170208;1300;1007;
170208;1400;1007;
170208;1500;1008;
170208;1600;1008;
170208;1700;1008;
170208;1800;1008;
170208;1900;1008;
170208;2000;1009;
170208;2100;1009;
170208;2200;1009;
170208;2300;1009;
170209;0000;1008;
170209;0100;1008;
170209;0200;1008;
170209;0300;1008;
170209;0400;1008;
170209;0500;1008;
170209;0600;1007;
170209;0700;1007;
170209;0800;1008;
170209;0900;1008;
170209;1000;1008;
170209;1100;1007;
170209;1200;1007;
170209;1300;1007;
170209;1400;1006;
170209;1500;1005;
170209;1600;1004;
170209;1700;1004;
170209;1800;1004;
170209;1900;1005;
170209;2000;1006;
170209;2100;1006;
170209;2200;1006;
170209;2300;1005;
170210;0000;1005;
170210;0100;1004;
170210;0200;1004;
170210;0300;1004;
170210;0400;1004;
170210;0500;1004;
