FECHA (YYMMDD);HORA (HHMM);;
140608;0000;90;
140608;0100;90;
140608;0200;90;
140608;0300;88;
140608;0400;86;
140608;0500;85;
140608;0600;85;
140608;0700;88;
140608;0800;84;
140608;0900;80;
140608;1000;80;
140608;1100;81;
140608;1200;84;
140608;1300;91;
140608;1400;91;
140608;1500;89;
140608;1600;89;
140608;1700;90;
140608;1800;89;
140608;1900;85;
140608;2000;88;
140608;2100;90;
140608;2200;90;
140608;2300;91;
140609;0000;92;
140609;0100;91;
140609;0200;92;
140609;0300;93;
140609;0400;93;
140609;0500;92;
140609;0600;93;
140609;0700;93;
140609;0800;90;
140609;0900;81;
140609;1000;62;
140609;1100;53;
140609;1200;52;
140609;1300;43;
140609;1400;40;
140609;1500;48;
140609;1600;64;
140609;1700;70;
140609;1800;79;
140609;1900;76;
140609;2000;86;
140609;2100;90;
140609;2200;90;
140609;2300;92;
140610;0000;94;
140610;0100;92;
140610;0200;91;
140610;0300;91;
140610;0400;91;
140610;0500;92;
140610;0600;94;
140610;0700;94;
140610;0800;91;
140610;0900;89;
140610;1000;83;
140610;1100;72;
140610;1200;62;
140610;1300;65;
140610;1400;66;
140610;1500;70;
140610;1600;75;
140610;1700;81;
140610;1800;81;
140610;1900;75;
140610;2000;77;
140610;2100;78;
140610;2200;80;
140610;2300;82;
140611;0000;81;
140611;0100;78;
140611;0200;78;
140611;0300;78;
140611;0400;76;
140611;0500;76;
140611;0600;75;
140611;0700;75;
140611;0800;72;
140611;0900;70;
140611;1000;67;
140611;1100;66;
140611;1200;68;
140611;1300;79;
140611;1400;93;
140611;1500;96;
140611;1600;96;
140611;1700;96;
140611;1800;97;
140611;1900;97;
140611;2000;96;
140611;2100;95;
140611;2200;95;
140611;2300;94;
140612;0000;93;
140612;0100;92;
140612;0200;91;
140612;0300;92;
140612;0400;93;
140612;0500;92;
140612;0600;93;
140612;0700;94;
140612;0800;94;
140612;0900;94;
140612;1000;92;
140612;1100;86;
140612;1200;77;
140612;1300;70;
140612;1400;76;
140612;1500;74;
140612;1600;78;
140612;1700;83;
140612;1800;88;
140612;1900;89;
140612;2000;89;
140612;2100;88;
140612;2200;88;
140612;2300;88;
140613;0000;87;
140613;0100;85;
140613;0200;88;
140613;0300;91;
140613;0400;92;
140613;0500;92;
140613;0600;91;
140613;0700;91;
140613;0800;89;
140613;0900;81;
140613;1000;63;
140613;1100;49;
140613;1200;44;
140613;1300;49;
140613;1400;48;
140613;1500;49;
140613;1600;57;
140613;1700;66;
140613;1800;62;
140613;1900;65;
140613;2000;63;
140613;2100;68;
140613;2200;75;
140613;2300;81;
140614;0000;87;
140614;0100;89;
140614;0200;86;
140614;0300;84;
140614;0400;86;
140614;0500;84;
140614;0600;81;
140614;0700;83;
140614;0800;82;
140614;0900;74;
140614;1000;59;
140614;1100;48;
140614;1200;47;
140614;1300;51;
140614;1400;37;
140614;1500;36;
140614;1600;49;
140614;1700;64;
140614;1800;75;
140614;1900;60;
140614;2000;49;
140614;2100;52;
140614;2200;53;
140614;2300;56;
140615;0000;66;
140615;0100;68;
140615;0200;73;
140615;0300;77;
140615;0400;79;
140615;0500;79;
140615;0600;78;
140615;0700;77;
140615;0800;76;
140615;0900;67;
140615;1000;59;
140615;1100;54;
140615;1200;49;
140615;1300;45;
140615;1400;47;
140615;1500;37;
140615;1600;43;
140615;1700;50;
140615;1800;57;
140615;1900;57;
140615;2000;57;
140615;2100;58;
140615;2200;56;
140615;2300;57;
140616;0000;60;
140616;0100;70;
140616;0200;71;
140616;0300;76;
140616;0400;75;
140616;0500;73;
140616;0600;77;
140616;0700;73;
140616;0800;73;
140616;0900;62;
140616;1000;47;
140616;1100;44;
140616;1200;41;
140616;1300;40;
140616;1400;42;
140616;1500;38;
140616;1600;32;
140616;1700;42;
140616;1800;45;
140616;1900;50;
140616;2000;54;
140616;2100;58;
