FECHA (YYMMDD);HORA (HHMM);;
160829;2200;0;
160829;2300;0;
160830;0000;0;
160830;0100;0;
160830;0200;0;
160830;0300;0;
160830;0400;0;
160830;0500;0;
160830;0600;0;
160830;0700;0;
160830;0800;0;
160830;0900;0;
160830;1000;0;
160830;1100;0;
160830;1200;0;
160830;1300;0;
160830;1400;0;
160830;1500;0;
160830;1600;0;
160830;1700;0;
160830;1800;0;
160830;1900;0;
160830;2000;0;
160830;2100;0;
160830;2200;0;
160830;2300;0;
160831;0000;0;
160831;0100;0;
160831;0200;0;
160831;0300;0;
160831;0400;0;
160831;0500;0;
160831;0600;0;
160831;0700;0;
160831;0800;0;
160831;0900;0;
160831;1000;0;
160831;1100;0;
160831;1200;0;
160831;1300;0;
160831;1400;0;
160831;1500;0;
160831;1600;0;
160831;1700;0;
160831;1800;0;
160831;1900;0;
160831;2000;0;
160831;2100;0;
160831;2200;0;
160831;2300;0;
160901;0000;0;
160901;0100;0;
160901;0200;0;
160901;0300;0;
160901;0400;0;
160901;0500;0;
160901;0600;0;
160901;0700;0;
160901;0800;0;
160901;0900;0;
160901;1000;0;
160901;1100;0;
160901;1200;0;
160901;1300;0;
160901;1400;0;
160901;1500;0;
160901;1600;0;
160901;1700;0;
160901;1800;0;
160901;1900;0;
160901;2000;0;
160901;2100;0;
160901;2200;0;
160901;2300;0;
160902;0000;0;
160902;0100;0;
160902;0200;0;
160902;0300;0;
160902;0400;0;
160902;0500;0;
160902;0600;0;
160902;0700;0;
160902;0800;0;
160902;0900;0;
160902;1000;0;
160902;1100;0;
160902;1200;0;
160902;1300;0;
160902;1400;0;
160902;1500;0;
160902;1600;0;
160902;1700;0;
160902;1800;0;
160902;1900;0;
160902;2000;0;
160902;2100;0;
160902;2200;0;
160902;2300;0;
160903;0000;0;
160903;0100;0;
160903;0200;0;
160903;0300;0;
160903;0400;0;
160903;0500;0;
160903;0600;0;
160903;0700;0;
160903;0800;0;
160903;0900;0;
160903;1000;0;
160903;1100;0;
160903;1200;0;
160903;1300;0;
160903;1400;0;
160903;1500;0;
160903;1600;0;
160903;1700;0;
160903;1800;0;
160903;1900;0;
160903;2000;0;
160903;2100;0;
160903;2200;0;
160903;2300;0;
160904;0000;0;
160904;0100;0;
160904;0200;0;
160904;0300;0;
160904;0400;0;
160904;0500;0;
160904;0600;0;
160904;0700;0;
160904;0800;0;
160904;0900;0;
160904;1000;0;
160904;1100;0;
160904;1200;0;
160904;1300;0;
160904;1400;0;
160904;1500;0;
160904;1600;0;
160904;1700;0;
160904;1800;0;
160904;1900;0;
160904;2000;0;
160904;2100;0;
160904;2200;0;
160904;2300;0;
160905;0000;0;
160905;0100;0;
160905;0200;0;
160905;0300;0;
160905;0400;0;
160905;0500;0;
160905;0600;0;
160905;0700;0;
160905;0800;0;
160905;0900;0;
160905;1000;0;
160905;1100;0;
160905;1200;0;
160905;1300;0;
160905;1400;0;
160905;1500;0;
160905;1600;0;
160905;1700;0;
160905;1800;0;
160905;1900;0;
160905;2000;0;
160905;2100;0;
160905;2200;0;
160905;2300;0;
160906;0000;0;
160906;0100;0;
160906;0200;0;
160906;0300;0;
160906;0400;0;
160906;0500;0;
160906;0600;0;
160906;0700;0;
160906;0800;0;
160906;0900;0;
160906;1000;0;
160906;1100;0;
160906;1200;0;
160906;1300;0;
160906;1400;0;
160906;1500;0;
160906;1600;0;
160906;1700;0;
160906;1800;0;
160906;1900;0;
160906;2000;0;
160906;2100;0;
160906;2200;0;
160906;2300;0;
160907;0000;0;
160907;0100;0;
160907;0200;0;
160907;0300;0;
160907;0400;0;
160907;0500;0;
160907;0600;0;
160907;0700;0;
160907;0800;0;
160907;0900;0;
160907;1000;0;
160907;1100;0;
160907;1200;0;
160907;1300;0;
160907;1400;0;
160907;1500;0;
160907;1600;0;
160907;1700;0;
160907;1800;0;
160907;1900;0;
160907;2000;0;
160907;2100;0;
160907;2200;0;
160907;2300;0;
160908;0000;0;
160908;0100;0;
160908;0200;0;
160908;0300;0;
160908;0400;0;
160908;0500;0;
160908;0600;0;
160908;0700;0;
160908;0800;0;
160908;0900;0;
160908;1000;0;
160908;1100;0;
160908;1200;0;
160908;1300;0;
160908;1400;0;
160908;1500;0;
160908;1600;0;
160908;1700;0;
160908;1800;0;
160908;1900;0;
160908;2000;0;
160908;2100;0;
160908;2200;0;
160908;2300;0;
160909;0000;0;
160909;0100;0;
160909;0200;0;
160909;0300;0;
160909;0400;0;
160909;0500;0;
160909;0600;0;
160909;0700;0;
160909;0800;0;
160909;0900;0;
160909;1000;0;
160909;1100;0;
160909;1200;0;
160909;1300;0;
160909;1400;0;
160909;1500;0;
160909;1600;0;
160909;1700;0;
160909;1800;0;
160909;1900;0;
160909;2000;0;
160909;2100;0;
160909;2200;0;
160909;2300;0;
160910;0000;0;
160910;0100;0;
160910;0200;0;
160910;0300;0;
160910;0400;0;
160910;0500;0;
160910;0600;0;
160910;0700;0;
160910;0800;0;
160910;0900;0;
160910;1000;0;
160910;1100;0;
160910;1200;0;
160910;1300;0;
160910;1400;0;
160910;1500;0;
160910;1600;0;
160910;1700;0;
160910;1800;0;
160910;1900;0;
160910;2000;0;
160910;2100;0;
160910;2200;0;
160910;2300;0;
160911;0000;0;
160911;0100;0;
160911;0200;0;
160911;0300;0;
160911;0400;0;
160911;0500;0;
160911;0600;0;
160911;0700;0;
160911;0800;0;
160911;0900;0;
160911;1000;0;
160911;1100;0;
160911;1200;0;
160911;1300;0;
160911;1400;0;
160911;1500;0;
160911;1600;0;
160911;1700;0;
160911;1800;0;
160911;1900;0;
160911;2000;0;
160911;2100;0;
160911;2200;0;
160911;2300;0;
160912;0000;0;
160912;0100;0;
160912;0200;0;
160912;0300;0;
160912;0400;0;
160912;0500;0;
160912;0600;0;
160912;0700;0;
160912;0800;0,2;
160912;0900;0;
160912;1000;0;
160912;1100;0,6;
160912;1200;0,2;
160912;1300;0;
160912;1400;0;
160912;1500;0;
160912;1600;0;
160912;1700;0;
160912;1800;0;
160912;1900;0;
160912;2000;0;
160912;2100;0;
160912;2200;0;
160912;2300;0;
160913;0000;0;
160913;0100;0;
160913;0200;0;
160913;0300;0;
160913;0400;0;
160913;0500;0;
160913;0600;0;
160913;0700;0;
160913;0800;0;
160913;0900;0;
160913;1000;0;
160913;1100;0;
160913;1200;0;
160913;1300;0;
160913;1400;0;
160913;1500;0;
160913;1600;0;
160913;1700;0;
160913;1800;0;
160913;1900;0;
160913;2000;0;
160913;2100;0;
160913;2200;0;
160913;2300;0;
160914;0000;0;
160914;0100;0;
160914;0200;0;
160914;0300;0;
160914;0400;0;
160914;0500;0;
160914;0600;0;
160914;0700;0;
160914;0800;0;
160914;0900;0;
160914;1000;0;
160914;1100;0;
160914;1200;0;
160914;1300;0;
160914;1400;0;
160914;1500;0;
160914;1600;0;
160914;1700;0;
160914;1800;0;
160914;1900;0;
160914;2000;0;
160914;2100;0;
160914;2200;0;
160914;2300;0;
160915;0000;0;
160915;0100;0;
160915;0200;0;
160915;0300;0;
160915;0400;0;
160915;0500;0;
160915;0600;0;
160915;0700;0;
160915;0800;0;
160915;0900;0;
160915;1000;0;
160915;1100;0;
160915;1200;0;
160915;1300;0;
160915;1400;0;
160915;1500;0;
160915;1600;0;
160915;1700;0;
160915;1800;0;
160915;1900;0;
160915;2000;0;
160915;2100;0;
160915;2200;0;
160915;2300;0;
160916;0000;0;
160916;0100;0;
160916;0200;0;
160916;0300;0;
160916;0400;0;
160916;0500;0;
160916;0600;0;
160916;0700;0;
160916;0800;0;
160916;0900;0;
160916;1000;0;
160916;1100;0;
160916;1200;0;
160916;1300;0;
160916;1400;0;
160916;1500;0;
160916;1600;0;
160916;1700;0;
160916;1800;0;
160916;1900;0;
160916;2000;0;
160916;2100;0;
160916;2200;0;
160916;2300;0;
160917;0000;0;
160917;0100;0;
160917;0200;0;
160917;0300;0;
160917;0400;0;
160917;0500;0;
160917;0600;0;
160917;0700;0;
160917;0800;0;
160917;0900;0;
160917;1000;0;
160917;1100;0;
160917;1200;0;
160917;1300;0;
160917;1400;0;
160917;1500;0;
160917;1600;0;
160917;1700;0;
160917;1800;0;
160917;1900;0;
160917;2000;0;
160917;2100;0;
160917;2200;0;
160917;2300;0;
160918;0000;0;
160918;0100;0;
160918;0200;0;
160918;0300;0;
160918;0400;0;
160918;0500;0;
160918;0600;0;
160918;0700;0;
160918;0800;0;
160918;0900;0;
160918;1000;0;
160918;1100;0;
160918;1200;0;
160918;1300;0;
160918;1400;0;
160918;1500;0;
160918;1600;0;
160918;1700;0;
160918;1800;0;
160918;1900;0;
160918;2000;0;
160918;2100;0;
160918;2200;0;
160918;2300;0;
160919;0000;0;
160919;0100;0;
160919;0200;0;
160919;0300;0;
160919;0400;0;
160919;0500;0;
160919;0600;0;
160919;0700;0;
160919;0800;0;
160919;0900;0;
160919;1000;0;
160919;1100;0;
160919;1200;0;
160919;1300;0;
160919;1400;0;
160919;1500;0;
160919;1600;0;
160919;1700;0;
160919;1800;0;
160919;1900;0;
160919;2000;0;
160919;2100;0;
160919;2200;0;
160919;2300;0;
160920;0000;0;
160920;0100;0;
160920;0200;0;
160920;0300;0;
160920;0400;0;
160920;0500;0;
160920;0600;0;
160920;0700;0;
160920;0800;0;
160920;0900;0;
160920;1000;0;
160920;1100;0;
160920;1200;0;
160920;1300;0;
160920;1400;0;
160920;1500;0;
160920;1600;0;
160920;1700;0;
160920;1800;0;
160920;1900;0;
160920;2000;0;
160920;2100;0;
160920;2200;0;
160920;2300;0;
160921;0000;0;
160921;0100;0;
160921;0200;0;
160921;0300;0;
160921;0400;0;
160921;0500;0;
160921;0600;0;
160921;0700;0;
160921;0800;0;
160921;0900;0;
160921;1000;0;
160921;1100;0;
160921;1200;0;
160921;1300;0;
160921;1400;0;
160921;1500;0;
160921;1600;0;
160921;1700;0;
160921;1800;0;
160921;1900;0;
160921;2000;0;
160921;2100;0;
160921;2200;0;
160921;2300;0;
160922;0000;0;
160922;0100;0;
160922;0200;0;
160922;0300;0;
160922;0400;0;
160922;0500;0;
160922;0600;0;
160922;0700;0;
160922;0800;0;
160922;0900;0;
160922;1000;0;
160922;1100;0;
160922;1200;0;
160922;1300;0;
160922;1400;0;
160922;1500;0;
160922;1600;0;
160922;1700;0;
160922;1800;0;
160922;1900;0;
160922;2000;0;
160922;2100;0;
160922;2200;0;
160922;2300;0;
160923;0000;0;
160923;0100;0;
160923;0200;0;
160923;0300;0;
160923;0400;0;
160923;0500;0;
160923;0600;0;
160923;0700;0;
160923;0800;0;
160923;0900;0;
160923;1000;0;
160923;1100;0;
160923;1200;0;
160923;1300;0;
160923;1400;0;
160923;1500;0;
160923;1600;0;
160923;1700;0;
160923;1800;0;
160923;1900;0;
160923;2000;0;
160923;2100;0;
160923;2200;0;
160923;2300;0;
160924;0000;0;
160924;0100;0;
160924;0200;0;
160924;0300;0;
160924;0400;0;
160924;0500;0;
160924;0600;0;
160924;0700;0;
160924;0800;0;
160924;0900;0;
160924;1000;0;
160924;1100;0;
160924;1200;0;
160924;1300;0;
160924;1400;0;
160924;1500;0;
160924;1600;0;
160924;1700;0;
160924;1800;0;
160924;1900;0;
160924;2000;0;
160924;2100;0;
160924;2200;0;
160924;2300;0;
160925;0000;0;
160925;0100;0;
160925;0200;0;
160925;0300;0;
160925;0400;0;
160925;0500;0;
160925;0600;0;
160925;0700;0;
160925;0800;0;
160925;0900;0;
160925;1000;0;
160925;1100;0;
160925;1200;0;
160925;1300;0;
160925;1400;0;
160925;1500;0;
160925;1600;0;
160925;1700;0;
160925;1800;0;
160925;1900;0;
160925;2000;0;
160925;2100;0;
160925;2200;0;
160925;2300;0;
160926;0000;0;
160926;0100;0;
160926;0200;0;
160926;0300;0;
160926;0400;0;
160926;0500;0;
160926;0600;0;
160926;0700;0;
160926;0800;0;
160926;0900;0;
160926;1000;0;
160926;1100;0;
160926;1200;0;
160926;1300;0;
160926;1400;0;
160926;1500;0;
160926;1600;0;
160926;1700;0;
160926;1800;0;
160926;1900;0;
160926;2000;0;
160926;2100;0;
160926;2200;0;
160926;2300;0;
160927;0000;0;
160927;0100;0;
160927;0200;0;
160927;0300;0;
160927;0400;0;
160927;0500;0;
160927;0600;0;
160927;0700;0;
160927;0800;0;
160927;0900;0;
160927;1000;0;
160927;1100;0;
160927;1200;0;
160927;1300;0;
160927;1400;0;
160927;1500;0;
160927;1600;0;
160927;1700;0;
160927;1800;0;
160927;1900;0;
160927;2000;0;
160927;2100;0;
160927;2200;0;
160927;2300;0;
160928;0000;0;
160928;0100;0;
160928;0200;0;
160928;0300;0;
160928;0400;0;
160928;0500;0;
160928;0600;0;
160928;0700;0;
160928;0800;0;
160928;0900;0;
160928;1000;0;
160928;1100;0,2;
160928;1200;0;
160928;1300;0;
160928;1400;0;
160928;1500;0;
160928;1600;0;
160928;1700;0;
160928;1800;0;
160928;1900;0;
160928;2000;0;
160928;2100;0;
160928;2200;0;
160928;2300;0;
160929;0000;0;
160929;0100;0;
160929;0200;0;
160929;0300;0;
160929;0400;0;
160929;0500;0;
160929;0600;0;
160929;0700;0;
160929;0800;0;
160929;0900;0;
160929;1000;0;
160929;1100;0;
160929;1200;0;
160929;1300;0;
160929;1400;0;
160929;1500;0;
160929;1600;0;
160929;1700;0;
160929;1800;0;
160929;1900;0;
160929;2000;0;
160929;2100;0;
160929;2200;0;
160929;2300;0;
160930;0000;0;
160930;0100;0;
160930;0200;0;
160930;0300;0;
160930;0400;0;
160930;0500;0;
160930;0600;0;
160930;0700;0;
160930;0800;0;
160930;0900;0;
160930;1000;0;
160930;1100;0;
160930;1200;0;
160930;1300;0;
160930;1400;0;
160930;1500;0;
160930;1600;0;
160930;1700;0;
160930;1800;0;
160930;1900;0;
160930;2000;0;
160930;2100;0;
160930;2200;0;
160930;2300;0;
161001;0000;0;
161001;0100;0;
161001;0200;0;
161001;0300;0;
161001;0400;0;
161001;0500;0;
161001;0600;0;
161001;0700;0;
161001;0800;0;
161001;0900;0;
161001;1000;0;
161001;1100;0;
161001;1200;0;
161001;1300;0;
161001;1400;0;
161001;1500;0;
161001;1600;0;
161001;1700;0;
161001;1800;0;
161001;1900;0;
161001;2000;0;
161001;2100;0;
161001;2200;0;
161001;2300;0;
161002;0000;0;
161002;0100;0;
161002;0200;0;
161002;0300;0;
161002;0400;0;
161002;0500;0;
161002;0600;0;
161002;0700;0;
161002;0800;0;
161002;0900;0;
161002;1000;0;
161002;1100;0;
161002;1200;0;
161002;1300;0;
161002;1400;0;
161002;1500;0;
161002;1600;0;
161002;1700;0;
161002;1800;0;
161002;1900;0;
161002;2000;0;
161002;2100;0;
161002;2200;0;
161002;2300;0;
161003;0000;0;
161003;0100;0;
161003;0200;0;
161003;0300;0;
161003;0400;0;
161003;0500;0;
161003;0600;0;
161003;0700;0;
161003;0800;0;
161003;0900;0;
161003;1000;0;
161003;1100;0;
161003;1200;0;
161003;1300;0;
161003;1400;0;
161003;1500;0;
161003;1600;0;
161003;1700;0;
161003;1800;0;
161003;1900;0;
161003;2000;0;
161003;2100;0;
161003;2200;0;
161003;2300;0;
161004;0000;0;
161004;0100;0;
161004;0200;0;
161004;0300;0;
161004;0400;0;
161004;0500;0;
161004;0600;0;
161004;0700;0;
161004;0800;0;
161004;0900;0;
161004;1000;0;
161004;1100;0;
161004;1200;0;
161004;1300;0;
161004;1400;0;
161004;1500;0;
161004;1600;0;
161004;1700;0;
161004;1800;0;
161004;1900;0;
161004;2000;0;
161004;2100;0;
161004;2200;0;
161004;2300;0;
161005;0000;0;
161005;0100;0;
161005;0200;0;
161005;0300;0;
161005;0400;0;
161005;0500;0;
161005;0600;0;
161005;0700;0;
161005;0800;0;
161005;0900;0;
161005;1000;0;
161005;1100;0;
161005;1200;0;
161005;1300;0;
161005;1400;0;
161005;1500;0;
161005;1600;0;
161005;1700;0;
161005;1800;0;
161005;1900;0;
161005;2000;0;
161005;2100;0;
161005;2200;0;
161005;2300;0;
161006;0000;0;
161006;0100;0;
161006;0200;0;
161006;0300;0;
161006;0400;0;
161006;0500;0;
161006;0600;0;
161006;0700;0;
161006;0800;0;
161006;0900;0;
161006;1000;0;
161006;1100;0;
161006;1200;0;
161006;1300;0;
161006;1400;0;
161006;1500;0;
161006;1600;0;
161006;1700;0;
161006;1800;0;
161006;1900;0;
161006;2000;0;
161006;2100;0;
161006;2200;0;
161006;2300;0;
161007;0000;0;
161007;0100;0;
161007;0200;0;
161007;0300;0;
161007;0400;0;
161007;0500;0;
161007;0600;0;
161007;0700;0;
161007;0800;0;
161007;0900;0;
161007;1000;0;
161007;1100;0;
161007;1200;0;
161007;1300;0;
161007;1400;0;
161007;1500;0;
161007;1600;;
161007;1700;0;
161007;1800;0;
161007;1900;0;
161007;2000;0;
161007;2100;0;
161007;2200;0;
161007;2300;0;
161008;0000;0;
161008;0100;0;
161008;0200;0;
161008;0300;0;
161008;0400;0;
161008;0500;0;
161008;0600;0;
161008;0700;0;
161008;0800;0;
161008;0900;0;
161008;1000;0;
161008;1100;0;
161008;1200;0;
161008;1300;0;
161008;1400;0;
161008;1500;0;
161008;1600;0;
161008;1700;0;
161008;1800;0;
161008;1900;0;
161008;2000;0;
161008;2100;0;
161008;2200;0;
161008;2300;0;
161009;0000;0;
161009;0100;0;
161009;0200;0;
161009;0300;0;
161009;0400;0;
161009;0500;0;
161009;0600;0;
161009;0700;0;
161009;0800;0;
161009;0900;0;
161009;1000;0;
161009;1100;0;
161009;1200;0;
161009;1300;0;
161009;1400;0;
161009;1500;0;
161009;1600;0;
161009;1700;0;
161009;1800;0;
161009;1900;0;
161009;2000;0;
161009;2100;0;
161009;2200;0;
161009;2300;0;
161010;0000;0;
161010;0100;0;
161010;0200;0;
161010;0300;0;
161010;0400;0;
161010;0500;0;
161010;0600;0;
161010;0700;0;
161010;0800;0;
161010;0900;0;
161010;1000;0;
161010;1100;0;
161010;1200;0;
161010;1300;0;
161010;1400;0;
161010;1500;0;
161010;1600;0;
161010;1700;0;
161010;1800;0;
161010;1900;0;
161010;2000;0;
161010;2100;0;
161010;2200;0;
161010;2300;0;
161011;0000;0;
161011;0100;0;
161011;0200;0;
161011;0300;0;
161011;0400;0;
161011;0500;0;
161011;0600;0;
161011;0700;0;
161011;0800;0;
161011;0900;0;
161011;1000;0;
161011;1100;0;
161011;1200;0;
161011;1300;0;
161011;1400;0;
161011;1500;0;
161011;1600;0;
161011;1700;0;
161011;1800;0;
161011;1900;0;
161011;2000;0;
161011;2100;0;
161011;2200;0;
161011;2300;0;
161012;0000;0;
161012;0100;0;
161012;0200;0;
161012;0300;0;
161012;0400;0;
161012;0500;0;
161012;0600;0;
161012;0700;0;
161012;0800;0;
161012;0900;0;
161012;1000;0;
161012;1100;0;
161012;1200;0;
161012;1300;0;
161012;1400;0;
161012;1500;0;
161012;1600;0;
161012;1700;0;
161012;1800;0;
161012;1900;0;
161012;2000;0;
161012;2100;0;
161012;2200;0;
161012;2300;0;
161013;0000;0;
161013;0100;0;
161013;0200;0;
161013;0300;0;
161013;0400;0;
161013;0500;0;
161013;0600;0;
161013;0700;0;
161013;0800;0;
161013;0900;0;
161013;1000;0;
161013;1100;0;
161013;1200;0;
161013;1300;0;
161013;1400;0;
161013;1500;0;
161013;1600;0;
161013;1700;0;
161013;1800;0;
161013;1900;0;
161013;2000;0;
161013;2100;0;
161013;2200;0;
161013;2300;0;
161014;0000;0;
161014;0100;0;
161014;0200;0;
161014;0300;0;
161014;0400;0;
161014;0500;0;
161014;0600;0;
161014;0700;0;
161014;0800;0;
161014;0900;0;
161014;1000;0;
161014;1100;0;
161014;1200;0;
161014;1300;0;
161014;1400;0;
161014;1500;0;
161014;1600;0;
161014;1700;0;
161014;1800;0;
161014;1900;0;
161014;2000;0;
161014;2100;0;
161014;2200;0;
161014;2300;0;
161015;0000;0;
161015;0100;0;
161015;0200;0;
161015;0300;0;
161015;0400;0;
161015;0500;0;
161015;0600;0;
161015;0700;0;
161015;0800;0;
161015;0900;1;
161015;1000;0;
161015;1100;0;
161015;1200;0;
161015;1300;0,6;
161015;1400;0,2;
161015;1500;2;
161015;1600;0,4;
161015;1700;0;
161015;1800;0;
161015;1900;0,2;
161015;2000;0,4;
161015;2100;0;
161015;2200;0;
161015;2300;0;
161016;0000;0;
161016;0100;0;
161016;0200;0;
161016;0300;0;
161016;0400;0;
161016;0500;3,6;
161016;0600;0;
161016;0700;0;
161016;0800;0;
161016;0900;0,4;
161016;1000;0;
161016;1100;0,2;
161016;1200;0;
161016;1300;0;
161016;1400;0;
161016;1500;0;
161016;1600;0;
161016;1700;0;
161016;1800;0;
161016;1900;0;
161016;2000;0;
161016;2100;0;
161016;2200;0;
161016;2300;0;
161017;0000;0;
161017;0100;0;
161017;0200;0;
161017;0300;0;
161017;0400;0;
161017;0500;0;
161017;0600;0;
161017;0700;0;
161017;0800;0;
161017;0900;0;
161017;1000;0;
161017;1100;0;
161017;1200;0;
161017;1300;0;
161017;1400;0;
161017;1500;0;
161017;1600;0;
161017;1700;0;
161017;1800;0;
161017;1900;0;
161017;2000;0;
161017;2100;0;
161017;2200;0;
161017;2300;0;
161018;0000;0;
161018;0100;0;
161018;0200;0;
161018;0300;0;
161018;0400;0;
161018;0500;0;
161018;0600;0;
161018;0700;0;
161018;0800;0;
161018;0900;0;
161018;1000;0;
161018;1100;0;
161018;1200;0;
161018;1300;0;
161018;1400;0;
161018;1500;0;
161018;1600;0;
161018;1700;0;
161018;1800;0;
161018;1900;0;
161018;2000;0;
161018;2100;0;
161018;2200;0;
161018;2300;0;
161019;0000;0;
161019;0100;0;
161019;0200;0;
161019;0300;0;
161019;0400;0;
161019;0500;0;
161019;0600;0;
161019;0700;0;
161019;0800;0;
161019;0900;0;
161019;1000;0;
161019;1100;0;
161019;1200;0;
161019;1300;0;
161019;1400;0;
161019;1500;0;
161019;1600;0;
161019;1700;0;
161019;1800;0;
161019;1900;0;
161019;2000;0;
161019;2100;0;
161019;2200;0;
161019;2300;0;
161020;0000;0;
161020;0100;0;
161020;0200;0;
161020;0300;0;
161020;0400;0;
161020;0500;0;
161020;0600;0;
161020;0700;0;
161020;0800;0;
161020;0900;0;
161020;1000;0;
161020;1100;0;
161020;1200;0;
161020;1300;0;
161020;1400;0;
161020;1500;0;
161020;1600;0;
161020;1700;0;
161020;1800;0;
161020;1900;0;
161020;2000;0;
161020;2100;0;
161020;2200;0;
161020;2300;0;
161021;0000;0;
161021;0100;0;
161021;0200;0;
161021;0300;0;
161021;0400;0;
161021;0500;0;
161021;0600;0;
161021;0700;0;
161021;0800;0;
161021;0900;0;
161021;1000;0;
161021;1100;0;
161021;1200;0;
161021;1300;0;
161021;1400;0;
161021;1500;0;
161021;1600;0;
161021;1700;0;
161021;1800;0;
161021;1900;0;
161021;2000;0;
161021;2100;0;
161021;2200;0;
161021;2300;0;
161022;0000;0;
161022;0100;0;
161022;0200;0;
161022;0300;0;
161022;0400;0;
161022;0500;0;
161022;0600;0;
161022;0700;0;
161022;0800;0;
161022;0900;0;
161022;1000;0;
161022;1100;0;
161022;1200;0;
161022;1300;0;
161022;1400;0;
161022;1500;0;
161022;1600;0;
161022;1700;0;
161022;1800;0;
161022;1900;0;
161022;2000;0;
161022;2100;0;
161022;2200;0;
161022;2300;0;
161023;0000;0;
161023;0100;0;
161023;0200;0;
161023;0300;0;
161023;0400;0;
161023;0500;0;
161023;0600;0;
161023;0700;0;
161023;0800;0;
161023;0900;0;
161023;1000;0;
161023;1100;0;
161023;1200;0;
161023;1300;0;
161023;1400;0;
161023;1500;0;
161023;1600;0;
161023;1700;0;
161023;1800;0;
161023;1900;0;
161023;2000;0;
161023;2100;0;
161023;2200;0;
161023;2300;0;
161024;0000;0;
161024;0100;0;
161024;0200;0;
161024;0300;0;
161024;0400;0;
161024;0500;0;
161024;0600;0;
161024;0700;0;
161024;0800;0;
161024;0900;0;
161024;1000;0;
161024;1100;0;
161024;1200;0;
161024;1300;0;
161024;1400;0;
161024;1500;0;
161024;1600;0;
161024;1700;0;
161024;1800;0;
161024;1900;0;
161024;2000;0;
161024;2100;0;
161024;2200;0;
161024;2300;0;
161025;0000;0;
161025;0100;0;
161025;0200;0;
161025;0300;0;
161025;0400;0;
161025;0500;0;
161025;0600;0;
161025;0700;0;
161025;0800;0;
161025;0900;0;
161025;1000;0;
161025;1100;0;
161025;1200;0;
161025;1300;0;
161025;1400;0;
161025;1500;0;
161025;1600;0;
161025;1700;0;
161025;1800;0;
161025;1900;0;
161025;2000;0;
161025;2100;0;
161025;2200;0;
161025;2300;0;
161026;0000;0;
161026;0100;0;
161026;0200;0;
161026;0300;0;
161026;0400;0;
161026;0500;0;
161026;0600;0;
161026;0700;0;
161026;0800;0;
161026;0900;0;
161026;1000;0;
161026;1100;0;
161026;1200;0;
161026;1300;0;
161026;1400;0;
161026;1500;0;
161026;1600;0;
161026;1700;0;
161026;1800;0;
161026;1900;0;
161026;2000;0;
161026;2100;0;
161026;2200;0;
161026;2300;0;
161027;0000;0;
161027;0100;0;
161027;0200;0;
161027;0300;0;
161027;0400;0;
161027;0500;0;
161027;0600;0;
161027;0700;0;
161027;0800;0;
161027;0900;0;
161027;1000;0;
161027;1100;0;
161027;1200;0;
161027;1300;0;
161027;1400;0;
161027;1500;0;
161027;1600;0;
161027;1700;0;
161027;1800;0;
161027;1900;0;
161027;2000;0;
161027;2100;0;
161027;2200;0;
161027;2300;0;
161028;0000;0;
161028;0100;0;
161028;0200;0;
161028;0300;0;
161028;0400;0;
161028;0500;0;
161028;0600;0;
161028;0700;0;
161028;0800;0;
161028;0900;0;
161028;1000;0;
161028;1100;0;
161028;1200;0;
161028;1300;0;
161028;1400;0;
161028;1500;0;
161028;1600;0;
161028;1700;0;
161028;1800;0;
161028;1900;0;
161028;2000;0;
161028;2100;0;
161028;2200;0;
161028;2300;0;
161029;0000;0;
161029;0100;0;
161029;0200;0;
161029;0300;0;
161029;0400;0;
161029;0500;0;
161029;0600;0;
161029;0700;0;
161029;0800;0;
161029;0900;0;
161029;1000;0;
161029;1100;0;
161029;1200;0;
161029;1300;0;
161029;1400;0;
161029;1500;0;
161029;1600;0;
161029;1700;0;
161029;1800;0;
161029;1900;0;
161029;2000;0;
161029;2100;0;
161029;2200;0;
161029;2300;0;
161030;0000;0;
161030;0100;0;
161030;0200;0;
161030;0300;0;
161030;0400;0;
161030;0500;0;
161030;0600;0;
161030;0700;0;
161030;0800;0;
161030;0900;0;
161030;1000;0;
161030;1100;0;
161030;1200;0;
161030;1300;0;
161030;1400;0;
161030;1500;0;
161030;1600;0;
161030;1700;0;
161030;1800;0;
161030;1900;0;
161030;2000;0;
161030;2100;0;
161030;2200;0;
161030;2300;0;
161031;0000;0;
161031;0100;0;
161031;0200;0;
161031;0300;0;
161031;0400;0;
161031;0500;0;
161031;0600;0;
161031;0700;0;
161031;0800;0;
161031;0900;0;
161031;1000;0;
161031;1100;0;
161031;1200;0;
161031;1300;0;
161031;1400;0;
161031;1500;0;
161031;1600;0;
161031;1700;0;
161031;1800;0;
161031;1900;0;
161031;2000;0;
161031;2100;0;
161031;2200;0;
161031;2300;0;
161101;0000;0;
161101;0100;0;
161101;0200;0;
161101;0300;0,2;
161101;0400;0;
161101;0500;0;
161101;0600;0;
161101;0700;0;
161101;0800;0;
161101;0900;0;
161101;1000;0;
161101;1100;0;
161101;1200;0;
161101;1300;0;
161101;1400;0;
161101;1500;0;
161101;1600;0;
161101;1700;0;
161101;1800;0;
161101;1900;0;
161101;2000;0;
161101;2100;0;
161101;2200;0;
161101;2300;0;
161102;0000;0;
161102;0100;0;
161102;0200;0;
161102;0300;0;
161102;0400;0;
161102;0500;0;
161102;0600;0;
161102;0700;0;
161102;0800;0;
161102;0900;0;
161102;1000;0;
161102;1100;0;
